frequency_hz,tx_port,status,phase_10deg_wall_latency_ms,full_bearing_deg,full_bearing_valid,full_bearing_residual_phase_rms_deg,nominal_51mm_bearing_deg,nominal_51mm_valid,error,run_json,run_sha256
5769000000.0,TX1,analyzed,47.84,263.25,False,63.304557051301295,263.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5769000000-tx1-20260911T223551.934600Z/run.json,7a37661f8747825f85c454878ad0c7cddcb094a93c340af5098467508b761a82
5769000000.0,TX2,analyzed,47.84,160.0,True,27.012709896781846,160.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5769000000-tx2-20260911T223601.998883Z/run.json,e9aabdae311de0a73fb536687589b64294ed00813df0da95b4d79190ce033aa0
5770000000.0,TX1,analyzed,95.616,86.25,False,52.77919684305302,86.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5770000000-tx1-20260911T223612.977478Z/run.json,463abed457834380c3ff101a1e618bb144470da6d4cb3e5a445f0eea595f990e
5770000000.0,TX2,analyzed,95.616,159.5,True,25.050481625449724,159.75,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5770000000-tx2-20260911T223623.686803Z/run.json,b887dc48245a551cd560c00d798b1049915a239582385374cee0814cdf588321
5771000000.0,TX1,analyzed,95.616,158.0,False,67.4345512412474,157.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5771000000-tx1-20260911T223634.798246Z/run.json,6f89fe25272baf2371df78677c095b64ebb26d6e28b1bdbc6f93c2a8d0c3f639
5771000000.0,TX2,analyzed,47.808,159.5,True,27.087835624999823,159.75,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5771000000-tx2-20260911T223645.267325Z/run.json,7f6e6460a11c1b39786211ed29a403056cb107df9d38955b572d279d8d2c3b45
5772000000.0,TX1,analyzed,95.616,263.5,False,62.59180977230011,264.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5772000000-tx1-20260911T223655.692988Z/run.json,1a8067d7e0189447dd8ce33784ba0a2eb7d7b2c6030a2c1492f29759c016f190
5772000000.0,TX2,analyzed,47.808,159.0,True,26.142261077674057,159.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5772000000-tx2-20260911T223706.500941Z/run.json,bbb9ecf2c442d9cf2d17a01fdfd021faf39da0cf286b5f0c0b989e3ca29c35c7
5773000000.0,TX1,analyzed,95.616,264.0,False,61.37498989487957,264.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5773000000-tx1-20260911T223716.589941Z/run.json,4b14fe29e11a070814525ed94074c02f93d180b52a818ca9de5c2b20c6e199aa
5773000000.0,TX2,analyzed,95.616,159.25,True,25.182542473641963,159.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5773000000-tx2-20260911T223726.220124Z/run.json,98b7fbda666ee98d8b8dcdd2b05e20b7305bc6dafa2f27ad127428cd58fb6987
5774000000.0,TX1,analyzed,191.232,264.25,False,59.81908890324701,264.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5774000000-tx1-20260911T223737.596619Z/run.json,d3845c733d60ea129fd58729d21fe23f2542b300cfa68ae2bf3cb63232fbb54a
5774000000.0,TX2,analyzed,95.616,158.75,True,24.793577922032032,159.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5774000000-tx2-20260911T223747.551913Z/run.json,13bdc316af4769f4df57cdb498b5a278e41ee321fbbf7ff439cbac82cc85c6ea
5775000000.0,TX1,analyzed,191.232,265.25,False,58.1341524185161,265.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5775000000-tx1-20260911T223804.153348Z/run.json,be8d10e25bd1608996368a9405a159a8e19e282f40551cd66698bed379164ee4
5775000000.0,TX2,analyzed,191.232,78.75,False,33.451071167910335,78.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5775000000-tx2-20260911T223814.485470Z/run.json,be057c7eeace13ff2f625913f15c9393203eca81bee697875655483146aa7aa7
5776000000.0,TX1,analyzed,95.616,265.5,False,58.0742289198237,265.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5776000000-tx1-20260911T223824.372449Z/run.json,72d4b5b0fea488a6bc22f18d3cc11b1c4c6b6b2c0aac5152f31ba9ffab74467c
5776000000.0,TX2,analyzed,95.616,159.0,True,23.873525139376486,159.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5776000000-tx2-20260911T223834.775174Z/run.json,24b338f0b6c1a2f930bf811d6b2e06222828fb4d8a8f0a30ea34444cafba0747
5777000000.0,TX1,analyzed,191.232,265.5,False,59.98928660579599,265.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5777000000-tx1-20260911T223845.616623Z/run.json,e1bd9a8e0c212262782f6030565f520879cc0017443318f0c577cd5574d0a50f
5777000000.0,TX2,analyzed,191.232,159.25,True,25.193588511566364,159.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5777000000-tx2-20260911T223855.454709Z/run.json,4f03b4ebf8896036bdff229637afe294a9bb6f27aece7a7d630eb0aef6652b37
5778000000.0,TX1,analyzed,95.616,266.25,False,57.66037517765769,266.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5778000000-tx1-20260911T223906.040417Z/run.json,c4d794e2e03adfe9b019a0b12b4ab121beb80ae866f9f0147a61354cdd80d24d
5778000000.0,TX2,analyzed,95.616,159.75,True,25.815410561096506,160.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5778000000-tx2-20260911T223915.765234Z/run.json,b53d912ef4780cedaeb6717f70b290ab0625f98aadaddb062c8130df58b0bd54
5779000000.0,TX1,analyzed,95.616,266.0,False,57.94283160049168,266.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5779000000-tx1-20260911T223925.676321Z/run.json,cac38341a4022bdb02dd2af8b44fdb9d00ccf8e8da7bd1d45fb797a18d4d5865
5779000000.0,TX2,analyzed,191.232,159.25,True,24.566213039966193,159.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5779000000-tx2-20260911T223935.799259Z/run.json,f0b0b3aaa3b532f4b87b615366916a3cc2e7274d1fb65637f9bff0e1d09bdaff
5780000000.0,TX1,analyzed,191.232,85.25,False,49.768515963648824,85.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5780000000-tx1-20260911T223945.699180Z/run.json,dccf7762934ac7593e680b745039bbe1b0c948cd65e3a6412b836b3a8f1875e6
5780000000.0,TX2,analyzed,95.616,159.75,True,26.20715757796485,160.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5780000000-tx2-20260911T223955.742462Z/run.json,6c9a58ba334207d9e55cca56d7abb9d564e5ae8a1894bb1a9ef92bff291ada99
5781000000.0,TX1,analyzed,95.616,85.25,False,53.52536590730636,85.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5781000000-tx1-20260911T224012.248686Z/run.json,c9d55efe9f99623b4f7c24a35212e154d510f9c23df5573b895e80f443eda44c
5781000000.0,TX2,analyzed,95.616,95.25,False,49.122181137420526,95.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5781000000-tx2-20260911T224022.407551Z/run.json,6c1b43611832adab9329d145cc8fa00637d916df8560368435012b64947f1093
5782000000.0,TX1,analyzed,95.616,267.0,False,57.96764785902735,267.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5782000000-tx1-20260911T224032.797787Z/run.json,fa6556e3c4d1a6972869fd447ee897332738f6750673142c1a48547f959484a6
5782000000.0,TX2,analyzed,47.808,159.75,True,25.880344947250464,160.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5782000000-tx2-20260911T224043.846801Z/run.json,1ef26ec27b6c8885e9d8b4f5b9dff7815f3a70ac72335cb1787ef76300d8d7fb
5783000000.0,TX1,analyzed,95.616,267.5,False,55.303225771830114,267.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5783000000-tx1-20260911T224054.549021Z/run.json,f88341f03d82f388cbfc28f8bffad860c8ab6c52c2ecd7112a2850cadd0a5112
5783000000.0,TX2,analyzed,47.808,160.25,True,25.249186495059167,160.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5783000000-tx2-20260911T224105.507664Z/run.json,ff8fe518e1b5dde9f15bd4516f666a77569da3e0ea92721c58a4931f4fb052a0
5784000000.0,TX1,analyzed,95.616,83.0,False,56.348198627542175,330.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5784000000-tx1-20260911T224116.176699Z/run.json,a4732d44b68f6f313ef78ea8a0729adb7b46a29f03e2d9257191bffb53de3aa6
5784000000.0,TX2,analyzed,47.808,160.25,True,25.440945016240434,160.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5784000000-tx2-20260911T224127.535242Z/run.json,7d9d5c5c489fc7c5dac22d137f6a614e3cf8bc0fedc3337f56cf82b8ccefcdd5
5785000000.0,TX1,analyzed,95.616,25.0,False,59.01968823861714,24.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5785000000-tx1-20260911T224139.216863Z/run.json,8ef439d0b2a9e2c8d47705160c66f87fef48dbe87c23daa5e076f08f678cb371
5785000000.0,TX2,analyzed,47.808,160.5,True,26.22181267128072,160.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5785000000-tx2-20260911T224149.630068Z/run.json,584ea3d631b571544e3380a0b2a687ccfb162a7a7a1ffc9b70fde32d3636be23
5786000000.0,TX1,analyzed,95.616,266.0,False,55.301514199891166,266.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5786000000-tx1-20260911T224200.479423Z/run.json,33ffa111394bc6de44f3b02cb30844d86bc428e8137ea2b9e267367b8123a1c4
5786000000.0,TX2,analyzed,47.808,160.5,True,25.95373913652579,160.75,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5786000000-tx2-20260911T224210.247263Z/run.json,a427377cba513ac6ea122335c9adc1278ddffc4324251dbf59b1dc003c253d0e
5787000000.0,TX1,analyzed,95.616,82.5,False,59.336353602991274,83.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5787000000-tx1-20260911T224220.144051Z/run.json,8f9b547a52125f22596320b9c52b6ff2e4034ae9b38e663481fa5a8776a3e023
5787000000.0,TX2,analyzed,47.808,161.25,True,25.93385077707258,161.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5787000000-tx2-20260911T224229.895351Z/run.json,81aa2cf036cdb1b68a1abfaa2a017bd69c96363b494c0ae7aa722cd9ab7a288f
5788000000.0,TX1,analyzed,95.616,265.75,False,57.60649047640812,265.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5788000000-tx1-20260911T224240.061518Z/run.json,3c365c6f8ef7e2e7ebe8cc9cc71f94919bed585aed8d6e9d2d9fc9fd9da314dc
5788000000.0,TX2,analyzed,47.808,161.0,True,27.537734076516085,161.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5788000000-tx2-20260911T224249.881750Z/run.json,a4d2f4b3d2ec5b438affd9a3906fc030859d8d701a1a2ea48f297a9492183238
5789000000.0,TX1,analyzed,95.616,329.75,False,43.22267314088124,329.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5789000000-tx1-20260911T224300.185830Z/run.json,d37c022b086056bf176c86d4ec8ad000f3d95b12354df5758c5107d70a76dde8
5789000000.0,TX2,analyzed,47.808,161.25,True,26.595060623578522,161.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5789000000-tx2-20260911T224311.737617Z/run.json,929e67b7231c469cab21311028562e9409e940b56a998e076f4c80fa6d4dc43f
5790000000.0,TX1,analyzed,95.616,329.5,False,41.725201209354914,329.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5790000000-tx1-20260911T224322.820261Z/run.json,59bfad77d8bf6a90e49794b0ae161c8436dd1039f1401734aea28b285fd894ea
5790000000.0,TX2,analyzed,47.808,161.0,True,26.482368932138854,161.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5790000000-tx2-20260911T224333.754840Z/run.json,1ab8e0b6207787d5374936fcc8f0d3915336055750b3d5e24770c1aa6b8cd845
5791000000.0,TX1,analyzed,47.808,264.75,False,56.648076206118745,265.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5791000000-tx1-20260911T224346.215360Z/run.json,43e67c791ab57cf3a31967820ffefaa0d80c2075427c103860cad05f68331a11
5791000000.0,TX2,analyzed,47.808,161.0,True,26.266457090451723,161.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5791000000-tx2-20260911T224356.284863Z/run.json,b460b240697f7de5d1b12f11239931e26c542c80395c2787e82e6612f53233d1
5792000000.0,TX1,analyzed,95.616,328.5,False,41.29819387019759,328.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5792000000-tx1-20260911T224406.173235Z/run.json,9cfaf13c947068f334d021250b1a0a6c50e8c8a1196fd7c834e69f6ead3e4a8b
5792000000.0,TX2,analyzed,47.808,160.75,True,26.55414811678182,160.75,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5792000000-tx2-20260911T224416.903198Z/run.json,f15d99414c061cfcf13b629eb6725fdf198105fce1bd6f149631b7062e78ee23
5793000000.0,TX1,analyzed,95.616,328.0,False,37.88120017089446,328.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5793000000-tx1-20260911T224427.462142Z/run.json,6e9b38fc336d505ab912f97424072f48492ed12c9f757eb226779eb425da536a
5793000000.0,TX2,analyzed,47.808,161.0,True,25.73915801357894,161.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5793000000-tx2-20260911T224437.896273Z/run.json,82d0a01f09e63c2ba750871534da4f0b37ad1f3380e1e81c303bf9a480d7eca4
5794000000.0,TX1,analyzed,95.616,22.75,False,56.85451539959398,22.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5794000000-tx1-20260911T224449.179221Z/run.json,c8311dca12d002eb5b3806715d994dd02d57374121941f4893c93a44f9dc59e1
5794000000.0,TX2,analyzed,47.808,160.75,True,26.68746212877747,160.75,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5794000000-tx2-20260911T224459.411749Z/run.json,2c2ff244775ae0fe6423b37430d0b28a464e48553c5c3cab70f0ae0b30f6f3b4
5795000000.0,TX1,analyzed,47.808,327.25,False,35.93143189762209,327.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5795000000-tx1-20260911T224509.375984Z/run.json,f4e710c9ecae616f951a03da4ab7c9fffedddd0fad603f9460aef822c5296ffe
5795000000.0,TX2,analyzed,47.808,160.0,True,25.3367452978573,160.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5795000000-tx2-20260911T224519.384660Z/run.json,50ead673d8c5e6d39ea0baca3d728cff163493e8ba67fa5c5185301d02579982
5796000000.0,TX1,analyzed,47.808,326.75,False,39.98804760677105,326.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5796000000-tx1-20260911T224529.284744Z/run.json,93274b7216ceb1e7bdefc613a669847be149c6744531c909fbbde420c2a65ab9
5796000000.0,TX2,analyzed,47.808,76.25,False,36.06911537812714,76.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5796000000-tx2-20260911T224539.611045Z/run.json,a4b0109982ddb121adb6c096d91020d09198c6b1cc4f2eabab71ce34114de488
5797000000.0,TX1,analyzed,47.808,262.5,False,60.650307074722654,262.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5797000000-tx1-20260911T224550.184001Z/run.json,405aa0f844cfddb0eca26c4b1215c45513d43679773bb7302e803e91a2e2cef1
5797000000.0,TX2,analyzed,95.616,75.75,False,38.372345021343314,76.0,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5797000000-tx2-20260911T224600.227558Z/run.json,f099953688c2401c0ba97269399b74e5260cdc900e29cd72448b3d62b9da9b81
5798000000.0,TX1,analyzed,95.616,27.5,False,53.779416042304184,28.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5798000000-tx1-20260911T224610.561044Z/run.json,f1570da36b1b632dea985e5e9ee00f84438f02776adfc2898ba57b00c4512217
5798000000.0,TX2,analyzed,47.808,159.5,False,25.305734353704864,159.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5798000000-tx2-20260911T224620.631889Z/run.json,e779de7cac20185e8db3a33eccae421cc4b96b58a2a88e5f224ce6d5cc25db3c
5799000000.0,TX1,analyzed,47.808,265.75,False,62.92027521866363,265.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5799000000-tx1-20260911T224631.152804Z/run.json,11c52a184d6ec0d28913b256e177814ac38d82cb0c3ffb3354fef021e1665c11
5799000000.0,TX2,analyzed,47.808,159.0,False,24.25517170682472,159.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5799000000-tx2-20260911T224641.673372Z/run.json,4ba40c02bededd24fc15dc46e31dcabc051bc5693bc5dc598d1bc48832c382a6
5800000000.0,TX1,analyzed,47.808,261.25,False,59.755777099540445,261.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5800000000-tx1-20260911T224652.356445Z/run.json,a47b79dec53f219ce01f14a7435e338ecad39e86f664b106f47869825355799c
5800000000.0,TX2,analyzed,47.808,159.0,False,24.60588260767357,159.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5800000000-tx2-20260911T224702.647427Z/run.json,da685b10b4bd2724723bd45408519831fcd0a1843ba15b88bb1e641fc78340e4
5801000000.0,TX1,analyzed,95.616,30.5,False,29.32251541452487,31.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5801000000-tx1-20260911T224713.211261Z/run.json,2ce019b90532ed3ca1b0076475ceef628cfa1dd7dc109f8be17d9cf1d7911b1f
5801000000.0,TX2,analyzed,47.808,77.0,False,40.966146881676345,77.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5801000000-tx2-20260911T224723.354731Z/run.json,f23af179401b483e17582213c1d5a7c57572809f2656043668264a09724e459c
5802000000.0,TX1,analyzed,47.808,27.25,False,39.49200788585571,28.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5802000000-tx1-20260911T224733.379874Z/run.json,9e0a1955ac98a45948357875fbfe7c3769c3fa721faad5276e2c45b7d27d6a28
5802000000.0,TX2,analyzed,47.808,158.25,False,24.075861801159295,158.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5802000000-tx2-20260911T224743.936389Z/run.json,bcfd83da392e4b20a4ad72a5258a8394249e8d291ddd5bb580af2a3563a868b5
5803000000.0,TX1,analyzed,47.808,260.5,False,60.68034785692286,260.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5803000000-tx1-20260911T224754.024484Z/run.json,ec22419ccd1fb449c9643f6281f418fa053e935f522c20ab64a8ca75d6acc480
5803000000.0,TX2,analyzed,95.616,77.75,False,43.94462163478716,78.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5803000000-tx2-20260911T224804.813780Z/run.json,01c9f432532c68c4ca43ed756a7fa2be06497aa48baa228a88e43bd6d15e0486
5804000000.0,TX1,analyzed,47.808,337.75,False,72.17073969301005,336.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5804000000-tx1-20260911T224815.473077Z/run.json,98f4c255872afc9223d2fcd7d22b8ad48ef8d75b25f8ae9b3a699ad9faf5361c
5804000000.0,TX2,analyzed,47.808,78.0,False,45.94633358219782,78.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5804000000-tx2-20260911T224825.704790Z/run.json,9c0e0e78463ea26ee31c55eba8cf5c3aace488bb6d4c0f80171ae1326af0d40e
5805000000.0,TX1,analyzed,47.808,336.75,False,68.75238360328758,335.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5805000000-tx1-20260911T224836.582342Z/run.json,35c3d44826beff167ac410159b84c2e44328a0acdc768ba40bf3241effbb225a
5805000000.0,TX2,analyzed,47.808,158.25,False,24.65381252370649,158.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5805000000-tx2-20260911T224847.719563Z/run.json,ecbd555b51ab3db7814444a9fd7a2155abaf1b51772e5ecacfa6f62fc33d4aa3
5806000000.0,TX1,analyzed,95.616,321.5,False,41.97619025369569,321.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5806000000-tx1-20260911T224858.659240Z/run.json,3d6731df2fec1236400fcc90d017cbdeed22c342628510b170c2425941c87556
5806000000.0,TX2,analyzed,95.616,325.25,False,74.61645733215397,325.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5806000000-tx2-20260911T224909.539848Z/run.json,4c6e7a80a2a163d6699baa4a65c4dd00587a98da42242ea48ac656702d7ec2e1
5807000000.0,TX1,analyzed,95.616,321.5,False,40.579835831082946,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5807000000-tx1-20260911T224920.407691Z/run.json,ba790eb79e31d53e374fe7233b9ff78f1fb2fbfb9fd513b0d4bad5d7a202f10d
5807000000.0,TX2,analyzed,47.808,78.75,False,45.98019049167267,79.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5807000000-tx2-20260911T224931.911408Z/run.json,0e5239a2b0a92f9acd1927c51413b928974586977df869a475690fb3eca6684f
5808000000.0,TX1,analyzed,47.808,321.75,False,48.48413577162003,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5808000000-tx1-20260911T224943.186068Z/run.json,7d98908325458f77e912b41b6e82da72a50b9a8ab5e48564cdab1ca1ca5654d1
5808000000.0,TX2,analyzed,47.808,157.75,False,25.465212772210744,157.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5808000000-tx2-20260911T224953.887886Z/run.json,a18d475aab067c2df63608068a33e1ec91c567f5cabde3cc4ac21386cb844561
5809000000.0,TX1,analyzed,191.232,322.75,False,36.96956196409958,322.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5809000000-tx1-20260911T225004.189970Z/run.json,f0ffee22d62c9e12d0f6a2e29c1fafa86af38a114572017a44882852273e493a
5809000000.0,TX2,analyzed,23.904,323.25,False,32.00332855386183,323.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5809000000-tx2-20260911T225014.059358Z/run.json,067fb99de79bb97ee9986e53641e014bd43467d94d768346ee49cc070256a5d6
5810000000.0,TX1,analyzed,47.808,337.75,False,67.57951290663988,336.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5810000000-tx1-20260911T225023.938051Z/run.json,a9977642aa21f28a0af23a75cd6e2e01d5ee1645b4679e9632df1a0f7f3bee54
5810000000.0,TX2,analyzed,47.808,322.25,False,74.99792733787828,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5810000000-tx2-20260911T225033.803771Z/run.json,bf69023f3ec3129784c69409532277450eb2281aaa341c81ab483b0c24740503
5811000000.0,TX1,analyzed,47.808,322.25,False,43.0134232568891,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5811000000-tx1-20260911T225043.784503Z/run.json,ee476891361253ce6fcc3fab56838b5a1652a86508909d3ba97a1578b63c92f8
5811000000.0,TX2,analyzed,23.904,323.75,False,30.465360264559756,323.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5811000000-tx2-20260911T225053.574044Z/run.json,f89cf51423fd08fadbe51e6bf7e971dd78ab8fb7af12710086bfa076d545c466
5812000000.0,TX1,analyzed,95.616,322.75,False,42.982843478120934,322.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5812000000-tx1-20260911T225103.245692Z/run.json,ce17e3215bef755cae82387471cbc2d8a7e1b9a24e41ddbee4b2e9825fcfa0a5
5812000000.0,TX2,analyzed,23.904,323.75,False,29.828044097280575,323.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5812000000-tx2-20260911T225122.766474Z/run.json,45ea8e9bbdf7c8f1fb13ab55c49ec099a36a1e86a45c25ca6df16196d74b5c2d
5813000000.0,TX1,analyzed,95.616,322.75,False,42.17962679474871,323.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5813000000-tx1-20260911T225133.711327Z/run.json,22ac9501736fa34fd331fdbae9ac4b184df6c70688d61e96bca19381cb5daa42
