block,run_json,configuration,dwell_us,round,control,any_window_pass,first_phase_pass_ms,error,common_rotation_deg,gain_error_db,maximum_observable_gain_error_db,maximum_observable_phase_bias_deg,passed,raw_phase_bias_deg,relative_phase_bias_deg,weighted_phase_bias_deg,frequency_hz
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r2-D-50us-20260911T212249.760844Z/run.json,D,50,2,False,True,100.42429179002991,,-1.1931891342740844,"[-0.3802334470211915, -0.31016536856003485, -0.5180846883977901, -0.38040228847119223, -0.1242053624653998, -0.06718840186701659]",0.5180846883977901,4.364896588516163,True,"[-2.839309510229518, 3.1717074542420787, 2.1882811476111814, 0.10684839277965082, 1.5403417821090633, 2.4786039932941226]","[-1.646120375955434, 4.364896588516163, 3.3814702818852655, 1.3000375270537354, 2.733530916383148, 3.6717931275682067]",2.218946571714611,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r2-D-200us-20260911T212305.220224Z/run.json,D,200,2,False,False,,,11.48255681106127,"[-16.898094831500853, 11.854863435116336, -5.236716812381557, -1.9034231888395583, 3.8020716451781067, -1.0952010422692473]",16.898094831500853,104.9088187337213,False,"[20.407363266568034, -93.42626192266003, 84.13959388667693, -63.56889259335807, 30.076791335518198, -27.641236008191736]","[8.924806455506763, -104.9088187337213, 72.65703707561565, -75.05144940441934, 18.594234524456922, -39.12379281925301]",42.201014586972036,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r2-D-1000us-20260911T212320.575118Z/run.json,D,1000,2,False,True,25.103051099300835,,0.17196486338884323,"[0.03740863799935984, 0.539663222338856, 0.18623893397802493, 0.3806121514176442, 0.1516534995193643, 0.22248623026918987]",0.539663222338856,4.632965725432047,True,"[-0.9159227078335395, -0.11013067998019242, 4.80493058882089, 1.7428171846064768, 0.2940695724089808, 0.6462790969393037]","[-1.0878875712223828, -0.28209554336903564, 4.632965725432047, 1.5708523212176337, 0.12210470902013755, 0.4743142335504605]",1.7673033180573248,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r2-A-200us-control-20260911T212336.608102Z/run.json,A,200,2,True,True,50.794821651500804,,-0.244630492659831,"[-0.020515704158658703, 0.2844135078928462, 0.12080411912779235, 0.19139813459652835, 0.09072925732189345, 0.3808303669597826]",0.3808303669597826,6.479354554147591,True,"[-1.444707824801532, 0.34947019092983406, 6.234724061487761, -1.5670707830895008, 4.391283353700899, 0.627925704346099]","[-1.2000773321417009, 0.5941006835896651, 6.479354554147591, -1.3224402904296697, 4.63591384636073, 0.8725561970059299]",2.4964922148320823,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-D-50us-20260911T212351.327506Z/run.json,D,50,3,False,False,400.40191623720074,,-1.6822252384155567,"[-2.021799955256921, -1.4340870579803626, -1.8737472881068507, -2.103718228026701, -1.20007457989138, -1.7776922018124086]",2.103718228026701,20.53166489559793,False,"[-1.296237966206484, -22.213890134013486, 5.157717260323096, -3.4512725477252912, 2.7168226781072775, -4.65315163718615]","[0.3859872722090726, -20.53166489559793, 6.839942498738653, -1.7690473093097348, 4.399047916522834, -2.970926398770594]",4.523485435876704,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-A-200us-control-20260911T212407.255094Z/run.json,A,200,3,True,False,,,15.254248367128316,"[-17.873371557015854, 12.25280836730046, -5.109148096411119, -1.9290559195281156, 3.932530153374729, -1.7649234424821991]",17.873371557015854,106.78817354221157,False,"[24.878039655135854, -91.53392517508327, 95.83098377210722, -68.21195279621654, 26.782623192458555, -25.421745210582397]","[9.62379128800754, -106.78817354221157, 80.5767354049789, -83.46620116334486, 11.52837482533024, -40.67599357771071]",45.733786298215385,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-D-1000us-20260911T212421.687359Z/run.json,D,1000,3,False,True,50.19877613151585,,-0.3686373064422186,"[0.05567596615841757, -0.09180167362285983, -0.17850687037099183, 0.2954504964245425, -0.045337541285153445, 0.053199725472962575]",0.2954504964245425,7.744959855580442,True,"[-1.6415980291750367, -0.7369661682948249, 7.376322549138224, 0.32825658807169766, 0.9595023988834694, -1.6298410596696309]","[-1.2729607227328184, -0.3683288618526064, 7.744959855580442, 0.6968938945139161, 1.3281397053256878, -1.2612037532274125]",2.642370753934407,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-D-25us-20260911T212437.602023Z/run.json,D,25,3,False,False,,,-5.444401152467479,"[-5.1561971961053015, -1.8462638560331532, -5.6264960976321445, -4.755850990374453, -2.411341604592498, -2.923467601218878]",5.6264960976321445,54.02204746034617,False,"[-3.1443142189433604, -59.46644861281364, 8.213604637189508, -11.1206064091962, -0.611618692743208, -15.209528548160243]","[2.3000869335241183, -54.02204746034617, 13.658005789656986, -5.676205256728719, 4.832782459724272, -9.765127395692764]",11.384710741022474,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-D-200us-20260911T212452.983414Z/run.json,D,200,3,False,False,,,12.561386868977094,"[-19.39058962857407, 12.540791532772763, -5.728877906219228, -1.299441761851191, 3.9334885699998905, -2.069553937312207]",19.39058962857407,107.11342229970793,False,"[21.121514343616088, -94.55203543073084, 100.35195358662683, -66.58945638423462, 33.401453481084346, -26.975442623833462]","[8.560127474638994, -107.11342229970793, 87.79056671764972, -79.15084325321172, 20.84006661210725, -39.536829492810554]",45.97139730414245,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-D-100us-20260911T212508.757498Z/run.json,D,100,3,False,True,100.40653221180192,,-1.095679544889538,"[-0.6204035094543598, -0.9681449169896473, -0.05102000533562667, -0.44745973024717123, 0.0618770566425823, -0.23490401783347764]",0.9681449169896473,7.831092218422501,True,"[-2.7462787773204855, 1.4469559500361837, 6.735412673532963, -2.040152142901518, 4.947137851484574, -0.6544395147679455]","[-1.650599232430948, 2.5426354949257215, 7.831092218422501, -0.94447259801198, 6.042817396374111, 0.44124003012159235]",3.107086184656818,5800000000
block-20260911T211805001077Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T211805001077Z-r3-A-1000us-control-20260911T212524.478114Z/run.json,A,1000,3,True,False,50.208307950941595,,0.51396264959756,"[-0.02341549285682282, 0.2078412551584886, 0.3741346993445602, -0.041502956586146604, 0.0034459298942288675, 0.13373835985398655]",0.3741346993445602,10.632190362559205,False,"[-0.9663690688991498, -2.943562710599314, 11.146153012156766, -0.4683006875278118, 3.314771038032989, 0.8348214202112652]","[-1.48033171849671, -3.457525360196874, 10.632190362559205, -0.9822633371253718, 2.800808388435429, 0.32085877061370516]",3.6103987098267534,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-A-1000us-control-20260911T213054.202433Z/run.json,A,1000,1,True,True,50.21981215720742,,-0.6318642253073264,"[-0.046102905722349506, -0.12557300163861634, 0.11114387465828707, 0.07325953469442868, -0.17077251868688093, -0.09287153645243089]",0.17077251868688093,1.145749866365461,True,"[-0.28556194674304497, -0.5968544655681329, -1.7776140916727876, -1.0289543666579306, -1.4954490623458616, -0.5672676924773286]","[0.3463022785642815, 0.035009759739193555, -1.145749866365461, -0.3970901413506044, -0.8635848370385354, 0.06459653282999786]",0.5211831569551137,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-B-50us-20260911T213108.593993Z/run.json,B,50,1,False,False,100.42562537478554,,-0.7540488535115367,"[-1.0140783541328382, -0.9673530287938743, -0.9526738227973759, -0.886743432007403, -0.28244340556638026, -0.6925837769450223]",1.0140783541328382,3.1960851627283264,False,"[-0.048905057060941025, -2.9040477160892975, -0.020957510073079205, -3.950134016239863, -0.4214394631452432, -1.4446456696811985]","[0.7051437964505957, -2.149998862577761, 0.7330913434384574, -3.1960851627283264, 0.33260939036629344, -0.6905968161696618]",1.3629490288188117,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-A-200us-control-20260911T213124.248039Z/run.json,A,200,1,True,True,50.80636331274386,,-0.02742440813677953,"[-0.6155339642475398, -0.3192273180495389, -0.6806752212396054, -0.17030401962217206, -0.15512391389652042, -0.2606881961376034]",0.6806752212396054,8.544571489397145,True,"[0.6388423011656436, -8.571995897533924, 1.855114757275842, -2.1269353934247404, -2.105355111046637, 0.23121242723191326]","[0.666266709302423, -8.544571489397145, 1.8825391654126213, -2.099510985287961, -2.0779307029098573, 0.25863683536869286]",1.8847221750933847,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-B-1000us-20260911T213138.648792Z/run.json,B,1000,1,False,True,25.103317036160828,,-0.08316140848914667,"[-0.06983605676651126, 0.02844341981415052, -0.07276293887256961, 0.11518413261373542, 0.31285099837069175, 0.06327383827502633]",0.31285099837069175,1.7901599231489733,True,"[-0.21937132711543078, 0.08801547210591129, 1.7069985146598265, -1.6576854184035104, 1.1498958681678553, 0.3156868974527867]","[-0.13620991862628407, 0.17117688059505798, 1.7901599231489733, -1.5745240099143634, 1.233057276657002, 0.3988483059419334]",0.87333280692939,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-B-25us-20260911T213154.615644Z/run.json,B,25,1,False,False,,,-1.406571826708781,"[-19.65385785982392, -3.8003943073898325, 1.1791048546601564, -9.845953011089891, -0.2744967877217781, -1.6333587590053118]",19.65385785982392,86.61326895609348,False,"[11.318169778645292, -88.01984078280225, 4.389148265835621, -35.65478220364389, -29.151335941759008, -16.99590078583443]","[12.72474160535407, -86.61326895609348, 5.795720092544402, -34.24821037693511, -27.744764115050227, -15.589328959125648]",22.9880586241219,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-B-100us-20260911T213210.195441Z/run.json,B,100,1,False,False,100.41856160876591,,-1.0279834519104003,"[-0.9628388908291692, -0.1981958952106425, -1.3490750100355762, -0.46008860471953106, 0.14262576447062475, -0.5289290737783748]",1.3490750100355762,5.167420666615452,False,"[-1.1123500945300195, -6.195404118525851, 2.667401067893625, -3.547636238268932, 1.6304753080863843, -1.0527069483886975]","[-0.08436664261961944, -5.167420666615452, 3.695384519804024, -2.519652786358532, 2.6584587599967846, -0.02472349647829728]",1.8461152082993277,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r1-B-200us-20260911T213225.730579Z/run.json,B,200,1,False,True,50.80448594661517,,0.26202908243870277,"[-0.1424194808875008, 0.5721695550287589, -0.3205164585013809, -0.19277821513475418, 0.14325135876921966, -0.2486591252119179]",0.5721695550287589,2.0580250711416572,True,"[0.03845022878985676, 1.9335681321602307, 1.6247063128208485, -0.8377243099767487, -0.9449005498465191, 2.3200541535803603]","[-0.223578853648846, 1.6715390497215277, 1.3626772303821457, -1.0997533924154514, -1.2069296322852219, 2.0580250711416572]",0.9204857475323491,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-A-1000us-control-20260911T213241.760350Z/run.json,A,1000,2,True,True,50.2049119528737,,0.3006779772417332,"[-0.07398992604916269, 0.47899626701351944, 0.09500405181647412, 0.20274176242488773, 0.039865694694622665, 0.07138680624548605]",0.47899626701351944,3.197883955380945,True,"[0.1589791960676776, -0.8929391674420174, 0.09972999970988237, -0.15896834743365396, 3.4985619326226782, 0.7973775079429499]","[-0.1416987811740556, -1.1936171446837505, -0.2009479775318508, -0.45964632467538713, 3.197883955380945, 0.4966995307012168]",0.7958544527194469,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-B-25us-20260911T213256.383796Z/run.json,B,25,2,False,False,,,-5.34727700947356,"[-8.063393721164333, 2.1891962256482773, -6.485942625757255, -5.91773593025272, -1.246767116931596, -3.7531475955056854]",8.063393721164333,78.37417988638407,False,"[-0.42683639771297055, -83.72145689585763, 14.312322070955924, -31.515011911335755, 6.175117646824711, -15.673758802251992]","[4.920440611760588, -78.37417988638407, 19.659599080429484, -26.1677349018622, 11.52239465629827, -10.326481792778432]",18.33579819508518,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-B-100us-20260911T213312.506498Z/run.json,B,100,2,False,True,100.41783524869447,,0.12459715827995431,"[-0.6930142534640378, -0.1818939373691766, -0.8037435527195662, -0.7583769541480325, 0.2611713596044104, -0.3920519647958848]",0.8037435527195662,5.684398712131639,True,"[0.6015350366387248, 5.808995870411593, 1.3271488295670124, -1.421816483356639, -2.4180978880029977, -3.326193282309925]","[0.4769378783587704, 5.684398712131639, 1.2025516712870583, -1.5464136416365932, -2.542695046282952, -3.4507904405898797]",1.6534157625941803,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-B-50us-20260911T213328.653115Z/run.json,B,50,2,False,False,,,16.250657247424527,"[-18.72498066437189, -2.4421904660651945, -6.942784325761851, 1.1956613620811036, -5.016646037740763, -1.9120218169941627]",18.72498066437189,100.34329413805317,False,"[38.23175726578193, -84.09263689062864, 8.850788205398343, -64.88091699520824, 22.741549030614475, -46.81547421454641]","[21.9811000183574, -100.34329413805317, -7.399869042026184, -81.13157424263275, 6.490891783189947, -63.066131461970954]",41.65513426992343,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-B-200us-20260911T213344.544165Z/run.json,B,200,2,False,False,,,18.698274640952786,"[-20.45475416530475, 13.201263774006001, -5.570104958610594, -1.457946932956199, 4.87554943443148, -1.8930058189471284]",20.45475416530475,114.18197065857612,False,"[27.754538784636214, -95.48369601762333, 92.71200683358697, -66.5885330626625, 26.82185160401589, -24.671307440496417]","[9.05626414368343, -114.18197065857612, 74.0137321926342, -85.2868077036153, 8.123576963063107, -43.3695820814492]",45.692815933262764,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-B-1000us-20260911T213400.835946Z/run.json,B,1000,2,False,True,50.21293493507162,,-0.965826615042012,"[-0.15901808760857786, 0.9267980150581424, -0.4523325181587553, -0.163271940224627, -0.19112336833367882, 0.09613588582624713]",0.9267980150581424,5.240570947565727,True,"[-1.5529704196914023, 0.5200497937466769, 4.274744332523715, -2.910086589934991, 0.4603985800033241, -1.7879802608315136]","[-0.58714380464939, 1.4858764087886887, 5.240570947565727, -1.944259974892979, 1.4262251950453362, -0.8221536457895013]",1.9554654668649993,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r2-A-200us-control-20260911T213416.150163Z/run.json,A,200,2,True,True,50.81215540675677,,-0.7481175309388045,"[0.05419262890670706, 0.2136705778673587, -0.2072063676760718, 0.2285740068903364, -0.6401519888163963, -0.07058555235065657]",0.6401519888163963,4.061582293473354,True,"[-0.8503670266148993, -4.809699824412158, 0.11169556170176653, -1.1025681392684687, 0.9430625582582296, -0.1030838011366263]","[-0.10224949567609463, -4.061582293473354, 0.859813092640571, -0.35445060832966435, 1.691180089197034, 0.6450337298021783]",0.8690850627123914,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-B-50us-20260911T213430.675955Z/run.json,B,50,3,False,False,100.42109011242559,,-1.4854960756206566,"[-0.7200460241606146, -1.1194235394045051, -1.5599453054007149, -1.1753127560167889, -1.4697517047498578, -1.1222461040599974]",1.5599453054007149,7.388605657624667,False,"[-1.2501976253354343, -6.470009614902626, 3.2183681851710624, -1.3603960636501093, -8.874101733245324, -3.2941524812525147]","[0.23529845028522223, -4.984513539281969, 4.703864260791719, 0.12510001197054718, -7.388605657624667, -1.8086564056318584]",2.4824233284224726,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-A-200us-control-20260911T213446.156121Z/run.json,A,200,3,True,False,,,11.73152335112073,"[-17.51879716453769, 12.823612439135372, -5.729630006375466, -1.3204664744871422, 3.6938157306096198, -1.8846631551955975]",17.51879716453769,109.66366810435609,False,"[19.665982948478277, -97.93214475323536, 88.24927310711709, -65.63956392759482, 27.43560486130302, -29.392287103925568]","[7.934459597357548, -109.66366810435609, 76.51774975599636, -77.37108727871555, 15.704081510182291, -41.1238104550463]",43.76873704950697,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-B-1000us-20260911T213500.658196Z/run.json,B,1000,3,False,True,50.213082549599356,,-1.523691985838817,"[-0.08535725570702536, 0.31297366660374726, -0.21853854604225995, 0.05244161979218687, 0.3661363419564992, -0.2551952536192308]",0.3661363419564992,1.6476855948590097,True,"[-1.3465123470769071, -1.7424587989792686, -1.2997473974427785, -1.3317791936092465, -3.1713775806978264, -2.42047277565348]","[0.17717963876190984, -0.21876681314045168, 0.22394458839603845, 0.19191279222957056, -1.6476855948590097, -0.8967807898146629]",0.47943557631156664,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-B-25us-20260911T213516.386269Z/run.json,B,25,3,False,False,,,-4.5345849107509855,"[-5.1463958175193785, -2.1977057305797905, -5.294527541644168, -5.0630655250201215, -3.545712524996927, -4.599262618539203]",5.294527541644168,16.321739416781572,False,"[-1.903691846194028, -20.85632432753256, 4.94691016859538, -10.667931342784344, -11.77967379955083, -18.07794495440291]","[2.630893064556958, -16.321739416781572, 9.481495079346367, -6.133346432033359, -7.245088888799844, -13.543360043651925]",6.5067579353219545,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-B-200us-20260911T213532.416939Z/run.json,B,200,3,False,False,,,11.12571794522576,"[-19.247645429189873, 12.771126923832067, -5.9027038078731735, -1.9641830645628289, 4.442103161223379, -2.010331982486052]",19.247645429189873,106.43709053193851,False,"[18.46859053134892, -95.31137258671274, 88.84146256270711, -63.51511534754393, 28.71871897881052, -26.789399780727152]","[7.342872586123158, -106.43709053193851, 77.71574461748135, -74.6408332927697, 17.593001033584763, -37.91511772595291]",42.903408613697565,5800000000
block-20260911T212846818552Z,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v2/captures/block-20260911T212846818552Z-r3-B-100us-20260911T213547.551035Z/run.json,B,100,3,False,False,,,-3.646140578707265,"[-1.781774963967358, 1.5659896717770212, -0.08409364581177774, -0.7001796208363038, -1.662702828141135, -1.684292865288842]",1.781774963967358,52.62960043519097,False,"[-7.9948877349990495, -56.27574101389824, 6.567519108871821, -1.5448872066699102, 24.309220306363976, 13.548431766973707]","[-4.348747156291784, -52.62960043519097, 10.213659687579087, 2.101253372037355, 27.955360885071244, 17.194572345680974]",12.848125995578886,5800000000
