block,run_json,configuration,dwell_us,round,control,any_window_pass,first_phase_pass_ms,error,common_rotation_deg,gain_error_db,maximum_observable_gain_error_db,maximum_observable_phase_bias_deg,passed,raw_phase_bias_deg,relative_phase_bias_deg,weighted_phase_bias_deg
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-50us-20260908T223610.856607Z/run.json,B,50,1,False,False,50.25011167467238,,-2.985783221704857,"[-0.782312967912433, -1.078502867553427, -0.7087768879945668, -1.0144781512281378, -0.6627544412625934, -0.29121098691382774]",1.078502867553427,5.685430731944541,False,"[-8.6712139536494, -2.5758055360938568, -6.151728372733029, -1.3712935528837487, -2.4508646689380527, -4.130081423182076]","[-5.685430731944541, 0.4099776856110002, -3.165945151028171, 1.6144896688211086, 0.5349185527668043, -1.144298201477218]",1.4899376485687617
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-1000us-20260908T223625.825747Z/run.json,B,1000,1,False,True,25.12479975802177,,4.166951088341828,"[0.11652752525011632, 0.014186979641849487, 0.018616083741535658, 0.20926113284330264, 0.3410518345522072, -0.02630218755110704]",0.3410518345522072,4.793761728782672,True,"[-0.6268106404408444, 4.549516058644483, 0.8496004927114206, 5.906256815659323, 4.122652693523389, 4.706460948353733]","[-4.793761728782672, 0.3825649703026543, -3.317350595630407, 1.739305727317494, -0.04429839481843873, 0.5395098600119054]",1.4470603542777836
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-A-200us-control-20260908T223640.979502Z/run.json,A,200,1,True,True,20.937383272551674,,-0.40044776457399717,"[-0.5925624121319855, 0.18892215032164286, 0.2937284398847961, -0.2207524724501484, 0.07065682501680474, 0.017880916684419806]",0.5925624121319855,1.778176769238575,True,"[1.3777290046645774, -0.4986704356383601, -0.6863436957823466, 0.6073479710607708, -1.4439383257455325, 1.3516861658578876]","[1.778176769238575, -0.09822267106436283, -0.2858959312083492, 1.0077957356347678, -1.0434905611715353, 1.7521339304318846]",0.7849252525886328
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-200us-20260908T223650.064212Z/run.json,B,200,1,False,True,50.85469580528944,,-3.6127733817726684,"[-0.4342768767640542, -0.7652938861470516, -0.5250757976186653, -0.6404439253826091, -0.5515189354549853, -0.715865004595969]",0.7652938861470516,4.812762357947323,True,"[-6.23842771114383, -3.006454365309636, -8.425535739719992, -2.506711917712758, -3.109338843710498, -3.086282768829807]","[-2.62565432937116, 0.606319016463033, -4.812762357947323, 1.1060614640599107, 0.5034345380621709, 0.5264906129428617]",1.7511462711283392
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-25us-20260908T223705.908313Z/run.json,B,25,1,False,False,,autonomous C6 harmonic frequency estimates are inconsistent,,,,,,,,
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-50us-20260908T223721.383872Z/run.json,B,50,2,False,True,50.245119674387325,,-6.000410970057376,"[-0.9177887571263705, -0.9686280384184338, -0.6667302713092567, -0.754024704587718, -0.8021834650535454, -0.6387323850458694]",0.9686280384184338,3.203838789414773,True,"[-7.242443538692887, -5.565158868619928, -9.204249759472148, -4.391250289731428, -5.978243941944273, -6.882068745942872]","[-1.2420325686355114, 0.4352521014374483, -3.203838789414773, 1.609160680325948, 0.022167028113103282, -0.8816577758854965]",1.2820178846030947
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-1000us-20260908T223736.720163Z/run.json,B,1000,2,False,False,25.124941412989184,,0.40918700857416646,"[1.5443331156854632, 0.21987182809954128, 0.4521136061120339, 0.48338772786928, 0.5385136924814781, 0.21398147489374217]",1.5443331156854632,3.2761751103400174,False,"[3.5538255537078345, 0.5494195271040386, -2.8669881017658514, 1.507554865710304, 1.3933889328173967, -1.121627781109015]","[3.1446385451336676, 0.14023251852987212, -3.2761751103400174, 1.0983678571361375, 0.9842019242432304, -1.5308147896831812]",1.3631796844392594
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-25us-20260908T223752.613062Z/run.json,B,25,2,False,False,,autonomous C6 harmonic frequency estimates are inconsistent,,,,,,,,
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-100us-20260908T223807.899648Z/run.json,B,100,2,False,True,50.25664781260152,,-3.0823801724250615,"[0.5932082153586572, -0.850771000916489, -0.6618703060166711, -0.3280593141196219, -0.25388395308195283, -0.11173724995394893]",0.850771000916489,7.081445632497708,True,"[-10.16382580492277, -3.036908143598429, -2.154150042220485, -3.066230856824043, -3.316266312081267, -2.4863822008379226]","[-7.081445632497708, 0.045472028826632, 0.9282301302045767, 0.01614931560101845, -0.2338861396562057, 0.5959979715871386]",0.9886625154091141
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-200us-20260908T223823.280789Z/run.json,B,200,2,False,False,400.907644512042,,39.217745192120454,"[3.5249479451256254, -14.646762574992081, 5.643024812677232, -1.0876190703035096, -1.8680773461863212, 4.358528737983983]",14.646762574992081,120.72637162283904,False,"[-81.50862643071856, 80.23352182092381, 53.223136402758236, -46.101320088434235, -32.02929535563943, 31.926010554403113]","[-120.72637162283904, 41.01577662880335, 14.005391210637779, -85.31906528055468, -71.24704054775988, -7.291734637717344]",55.17443882438553
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-A-200us-control-20260908T223833.018806Z/run.json,A,200,2,True,False,50.85300581067193,,-1.603546606841849,"[-0.14777958905935193, -0.8675728067059351, -0.7738784157707713, -0.5699118396693041, -0.8554456139333473, -0.203116362383004]",0.8675728067059351,17.717219825804076,False,"[-19.320766432645925, -3.2448762139425655, 5.980637059911861, 1.144522414550212, -2.8999259017724985, 0.41264024155003054]","[-17.717219825804076, -1.6413296071007166, 7.584183666753709, 2.748069021392061, -1.2963792949306494, 2.0161868483918792]",3.8106859066087018
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-A-1000us-control-20260908T223847.532210Z/run.json,A,1000,2,True,True,25.123366066059294,,-0.7655529323584369,"[0.7264916674221473, -0.014548716490716426, 0.00026521898580734874, -0.1441247008542223, 0.06644642950176564, 0.14845752532349474]",0.7264916674221473,3.2057056844523886,True,"[2.440152752093952, -0.9886778270451728, 0.026685380473566937, 0.17544685253183195, -1.9692604138342784, 0.3367757157967573]","[3.2057056844523886, -0.22312489468673602, 0.7922383128320039, 0.9409997848902688, -1.203707481475842, 1.1023286481551942]",0.8639637479607263
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-A-200us-control-20260908T223902.112295Z/run.json,A,200,3,True,False,,,35.55573655807176,"[3.391987077062585, -15.299473358872644, 5.019992236428004, -0.8893351016251501, -2.348127708300379, 4.052058979085644]",15.299473358872644,115.64324283038535,False,"[-80.0875062723136, 72.43973116599982, 59.514426545683854, -38.44971002663901, -36.46275946735347, 33.20206638790891]","[-115.64324283038535, 36.88399460792806, 23.9586899876121, -74.00544658471077, -72.01849602542524, -2.353670170162857]",51.82795334313635
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-200us-20260908T223911.469265Z/run.json,B,200,3,False,True,50.84325398951095,,1.605233355405314,"[0.719207005626683, -0.3540917205833402, -0.0043674026007925765, 0.2664994879399716, 0.30234462829911146, 0.1931781909534103]",0.719207005626683,4.257962233284316,True,"[-2.652728877879003, 1.568717088576921, 1.3426557745078593, 2.1217686594901974, 1.5952492030952647, 2.376460755565209]","[-4.257962233284316, -0.036516266828392735, -0.26257758089745475, 0.5165353040848836, -0.009984152310049291, 0.771227400159895]",0.6243063583069082
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-1000us-20260908T223927.975119Z/run.json,B,1000,3,False,True,25.12534339706479,,-2.1578144127295693,"[0.13923157965521063, -0.769662754086401, -0.3248520455803821, -0.7216868538002184, -0.26025270124279853, -0.4943667182482952]",0.769662754086401,4.014474726875675,True,"[-0.1703179363323506, -1.5029147487727699, -6.172289139605243, -1.2687535862953812, -1.8515319378531514, -3.4822675833003514]","[1.9874964763972183, 0.6548996639567993, -4.014474726875675, 0.8890608264341878, 0.30628247487641735, -1.324453170570783]",1.5100198030596206
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-50us-20260908T223943.977924Z/run.json,B,50,3,False,False,50.25697526166172,,-4.667618116831482,"[-1.0032263275470108, -0.6825253064550552, -0.39412281037325425, -0.3855433404794303, -0.26276587829086795, -0.06090572732574119]",1.0032263275470108,10.084731954573256,False,"[5.417113837741773, -4.05491279561586, -8.490391044337711, -5.2971247664489445, -3.720421263156361, -6.849803244234573]","[10.084731954573256, 0.6127053212156228, -3.8227729275062297, -0.6295066496174608, 0.9471968536751223, -2.1821851274030895]",2.0105002227348363
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-A-1000us-control-20260908T223959.808791Z/run.json,A,1000,3,True,True,25.12709905737168,,0.3559734446792576,"[-0.6024309896249992, -0.09942038014835594, -0.06316363217587705, -0.13461259957475458, -0.0362409908627957, 0.1865015892814334]",0.6024309896249992,7.302733948091662,True,"[7.65870739277092, 0.5392559774590794, 1.2071482755772638, -0.3924461639434318, -0.7150387983476248, 0.42161191646391777]","[7.302733948091662, 0.18328253277982165, 0.8511748308980063, -0.7484196086226894, -1.0710122430268825, 0.06563847178466017]",1.138306066617526
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-25us-20260908T224014.310355Z/run.json,B,25,3,False,False,,autonomous C6 harmonic frequency estimates are inconsistent,,,,,,,,
block-20260908T223136472639Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-100us-20260908T224030.479066Z/run.json,B,100,3,False,True,50.25181872199965,,-4.123251735460217,"[-0.6190936962294844, -0.9595014810511481, -0.7237608721005174, -0.6510660535403378, -0.677195814835295, -0.23659148838967464]",0.9595014810511481,2.815182869929673,True,"[-4.948805629728146, -3.5466325439394213, -6.938434605389889, -2.606003905041341, -4.376796363684511, -5.792255958086463]","[-0.8255538942679298, 0.5766191915207955, -2.815182869929673, 1.517247830418876, -0.25354462822429447, -1.6690042226262471]",1.2433129614411462
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-A-1000us-control-20260908T224855.607205Z/run.json,A,1000,1,True,True,25.130157904673638,,-0.9529720417387098,"[-0.7286775629728044, 0.01473685905015589, -0.14253251862753896, 0.09240086501390124, -0.20649964720644082, 0.022626758263908538]",0.7286775629728044,1.2948135833546024,True,"[-2.2477856250933117, -0.599093468758875, -1.1690826665520602, -0.7806679562207139, -1.4663468550414391, -1.4685195722629274]","[-1.2948135833546024, 0.3538785729798347, -0.2161106248133503, 0.17230408551799584, -0.5133748133027294, -0.5155475305242178]",0.4110880764823087
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-100us-20260908T224909.947675Z/run.json,D,100,1,False,False,50.25434656266022,,-0.3728876877416353,"[-1.8678239924346198, -1.2152263163518366, -0.6522315033812104, -0.725478247046521, -1.350274427933136, -0.9288201177093974]",1.8678239924346198,24.900297388713227,False,"[-25.273185076454865, -0.8883724641664293, 3.8251849572624677, 0.7468620241211289, -1.1546266639637188, 2.507412462393835]","[-24.900297388713227, -0.5154847764247942, 4.198072645004102, 1.1197497118627642, -0.7817389762220837, 2.8803001501354704]",3.7410378251575107
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-50us-20260908T224925.445268Z/run.json,D,50,1,False,False,,,-3.9111948179863467,"[1.0319032165566797, -2.2330272092526497, -0.5556699276452244, -0.7914642593582489, -1.825539761469117, -0.7333428247090792]",2.2330272092526497,56.04301859792234,False,"[-59.95421341590868, -6.54503120435719, 6.705284552901934, 2.2953035164336373, -5.821591852577809, 2.58043108004488]","[-56.04301859792234, -2.6338363863708434, 10.61647937088828, 6.206498334419984, -1.9103970345914625, 6.491625898031228]",8.970068807372748
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-1000us-20260908T224940.944358Z/run.json,D,1000,1,False,False,25.12131582975413,,-3.295339852114361,"[-1.5270012915813178, -0.30805103471760825, 0.12067853200902035, -0.4639807338635709, -0.35915473706763545, -0.21075687405853058]",1.5270012915813178,3.5012661338426394,False,"[-3.7926358065001793, -3.0547097336796534, -6.590319183121526, -3.6525932921331115, -2.8656308159955173, 0.20592628172827798]","[-0.4972959543858179, 0.24063011843470794, -3.294979331007164, -0.3572534400187501, 0.4297090361188441, 3.5012661338426394]",1.4769000624673014
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-A-200us-control-20260908T224956.127272Z/run.json,A,200,1,True,False,50.844185038319395,,-2.3371281201614393,"[-1.4112030498678543, -0.1296366792360815, -0.4702697338847528, -0.005145696229306531, -0.26701027226902174, -0.31098886292502537]",1.4112030498678543,4.015331047214515,False,"[-6.352459167375953, -2.3071153110637623, -3.131830007193297, -2.280827912207689, -1.7463912758724724, -2.009540217453239]","[-4.015331047214515, 0.030012809097676806, -0.7947018870318581, 0.05630020795375029, 0.5907368442889663, 0.3275879027082003]",0.6616600995816733
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-200us-20260908T225005.047960Z/run.json,D,200,1,False,False,50.84633886525335,,-0.07166075134703545,"[-1.0169632749569264, -0.4647570332196581, 0.4889442685123394, -0.36624953605680677, -0.3576800193693461, 0.0741800710490385]",1.0169632749569264,15.808571893746738,False,"[-15.880232645093773, 0.04396569380121253, 0.9563717790444134, -0.26914180389503856, -0.6952246243444709, 3.675818454081154]","[-15.808571893746738, 0.11562644514824796, 1.0280325303914488, -0.1974810525480031, -0.6235638729974354, 3.747479205428189]",2.3644074385065283
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-25us-20260908T225020.292978Z/run.json,D,25,1,False,False,,autonomous C6 harmonic frequency estimates are inconsistent,,,,,,,,
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-50us-20260908T225035.606970Z/run.json,D,50,2,False,False,100.50422155308728,,-1.3950918995715615,"[-2.4360531692354632, -1.367293394073801, -0.8971383048171006, -1.0347860469708228, -1.3112554836953612, -1.2082962847145298]",2.4360531692354632,14.244002564841079,False,"[-15.639094464412642, -1.146226054954148, -1.5773378070287127, -1.4375836184895021, -2.4009406392449453, 3.9705256218012788]","[-14.244002564841079, 0.24886584461741337, -0.18224590745715105, -0.04249171891794053, -1.005848739673384, 5.36561752137284]",2.40536855724834
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-1000us-20260908T225050.950850Z/run.json,D,1000,2,False,True,25.121976811524796,,3.0264717887024943,"[-0.9992234618487756, -0.10729635714097165, 0.41453745104052786, 0.04450571746930226, -0.14863069666970122, 0.11119432162895307]",0.9992234618487756,4.269132370380923,True,"[-1.242660581678429, 3.4870426909146266, -0.583210351117334, 3.939190551764242, 3.1157519504889417, 5.163801382379437]","[-4.269132370380923, 0.46057090221213276, -3.6096821398198284, 0.9127187630617476, 0.08928016178644765, 2.1373295936769425]",1.5348539047909446
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-25us-20260908T225106.322576Z/run.json,D,25,2,False,False,,autonomous C6 harmonic frequency estimates are inconsistent,,,,,,,,
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-100us-20260908T225121.797650Z/run.json,D,100,2,False,False,,,-0.1821189258595846,"[1.4358272144476445, -2.3771111991560345, -0.9873307693214375, -0.7831020280302385, -1.8357328974360956, -1.270175333140557]",2.3771111991560345,54.2107198326655,False,"[-54.39283875852508, -2.85434898702565, 13.12165625301952, 5.676628751866149, -4.605820444303011, 9.988775403464206]","[-54.2107198326655, -2.672230061166065, 13.303775178879102, 5.8587476777257335, -4.423701518443425, 10.170894329323792]",9.556298890244024
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-200us-20260908T225137.738590Z/run.json,D,200,2,False,False,50.846870037379745,,-3.4951445417357676,"[-1.493177398762131, -0.9408269389856576, -0.4427857525799989, -0.6677549138777914, -0.9761358108570682, -0.7651552412053318]",1.493177398762131,6.916462412512191,False,"[-10.411606954247958, -2.945466354781146, -5.850236430195999, -3.8064965065404324, -3.1092238364580687, -2.0154625516180698]","[-6.916462412512191, 0.5496781869546212, -2.355091888460231, -0.3113519648046643, 0.3859207052776984, 1.4796819901176974]",1.35070033165908
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-A-200us-control-20260908T225147.525776Z/run.json,A,200,2,True,False,50.84358765590457,,-1.6275675089095076,"[-1.1437728539519028, -0.1232511167960238, -0.5014181340258669, 0.05791143759993893, -0.39238361823720874, -0.16749933471085274]",1.1437728539519028,3.919658370125803,False,"[-5.54722587903531, -1.0471622082158212, -2.7179918341269187, -0.5052713423295662, -1.839585109742053, -4.2077037919701255]","[-3.919658370125803, 0.5804053006936865, -1.090424325217411, 1.1222961665799414, -0.21201760083254548, -2.580136283060618]",1.090873358864667
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-A-1000us-control-20260908T225202.071637Z/run.json,A,1000,2,True,True,25.12448403660398,,1.3566016771332339,"[-0.3116186506670394, 0.10726245599181258, -0.22641790733195885, 0.132697372851946, -0.46203928122724064, 0.05267201872959663]",0.46203928122724064,5.361853199150326,True,"[-4.005251522017093, 1.4518130578834156, 0.5753656261837894, 1.748953641232643, 1.6138636376408586, 1.9274048495620157]","[-5.361853199150326, 0.09521138075018183, -0.7812360509494445, 0.3923519640994092, 0.2572619605076248, 0.5708031724287818]",0.7995485586333563
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-A-200us-control-20260908T225217.377152Z/run.json,A,200,3,True,False,,,-1.2630076730924276,"[6.12771782133187, -12.385725276848056, -7.644605197609487, 3.6400121665852367, -3.1700473651919276, 2.2080936842525407]",12.385725276848056,94.27093212590688,False,"[-92.71725938272874, 7.449747910589987, 93.00792445281446, 3.832966442266558, -69.42550638678989, 5.570431900840969]","[-91.45425170963631, 8.712755583682414, 94.27093212590688, 5.0959741153589855, -68.16249871369745, 6.833439573933395]",46.55427379138569
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-200us-20260908T225226.655619Z/run.json,D,200,3,False,False,50.85853201912013,,-3.333620457710299,"[-1.3681628451348353, -0.3817678785955578, 0.1558175133192502, -0.38208753187598765, -0.4800938368020403, -0.30827756102718695]",1.3681628451348353,3.33891450553775,False,"[-6.672534963248049, -3.3259852213674455, -5.942115769904116, -3.002016362697777, -2.4267320221337063, -1.386547802110914]","[-3.33891450553775, 0.007635236342852855, -2.608495312193817, 0.3316040950125218, 0.9068884355765925, 1.9470726555993842]",1.1947911139519531
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-1000us-20260908T225242.582056Z/run.json,D,1000,3,False,True,25.12783931062818,,-2.7056985868640946,"[-0.3731540164052817, -0.17242688147834276, 0.37801197056222124, 0.01916982022262334, -0.08296683211340271, -0.09212307804393832]",0.37801197056222124,3.6139080428268917,True,"[-6.319606629690986, -2.619406614662761, -4.4655046303513934, -3.3102588501852, -1.9485734165758744, -0.47265800980849587]","[-3.6139080428268917, 0.08629197220133424, -1.7598060434872993, -0.6045602633211058, 0.7571251702882204, 2.2330405770555983]",1.0472964975533017
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-50us-20260908T225258.394594Z/run.json,D,50,3,False,False,,,-5.146672457698803,"[0.7308505989425113, -2.5202315606553793, -1.2198887509941783, -1.0484289134535487, -2.248146157310461, -1.650141245605793]",2.5202315606553793,56.005789493357085,False,"[-61.1524619510559, -8.187188523328368, 7.8429515053934775, 1.7859913934319247, -8.822081027716854, 4.094781739144936]","[-56.005789493357085, -3.040516065629566, 12.989623963092281, 6.932663851130728, -3.6754085700180497, 9.241454196843739]",9.70277276603923
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-A-1000us-control-20260908T225314.291570Z/run.json,A,1000,3,True,True,25.128691263697565,,-0.5465507595752076,"[-0.6598312654763699, 0.026678804574786358, -0.051673659071434216, 0.19650691935504225, -0.2006219734240131, 0.15519816642333079]",0.6598312654763699,6.839013899116611,True,"[-7.385564658691818, -0.3811511816001542, -0.2917276598641053, -0.6866714174914066, -0.7244495362224289, 0.4519004738013779]","[-6.839013899116611, 0.1653995779750534, 0.2548230997111023, -0.140120657916199, -0.17789877664722137, 0.9984512333765855]",0.9616585293444538
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-25us-20260908T225328.645407Z/run.json,D,25,3,False,False,,,1.2153186548316812,"[-2.4297020740628357, -6.167778524319649, -1.6527686775408905, -3.8852199010536648, -3.988463918775697, -1.0758566919337165]",6.167778524319649,53.73695558359331,False,"[-52.52163692876162, 1.4728436131060187, 28.792568150505552, -7.002160811276712, -9.246929112008642, 12.630302883856448]","[-53.73695558359331, 0.2575249582743377, 27.577249495673865, -8.217479466108394, -10.462247766840324, 11.414984229024768]",13.39061028461457
block-20260908T224532349585Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-100us-20260908T225344.059325Z/run.json,D,100,3,False,False,50.2511986238171,,-1.527552623296274,"[-2.25634629457159, -0.6878565128942737, -0.22822823463021405, -0.5963886168881253, -0.834434230950369, -0.8695404331210161]",2.25634629457159,4.331050602176473,False,"[-5.315535568993755, -1.5823415016541216, -3.851123753657665, -1.315901287096689, -1.3221516008632335, 2.8034979788801997]","[-3.7879829456974816, -0.054788878357847744, -2.3235711303613904, 0.2116513361995849, 0.20540102243304043, 4.331050602176473]",1.4739203328230384
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-1000us-20260908T230022.539257Z/run.json,A,1000,1,False,False,6.281448325931845,,80.99609847055461,"[-22.370260209561856, 7.076372547196748, 1.7153234775358073, -7.077243425356512, 8.575914943089272, 8.60375223941295]",22.370260209561856,114.21597074823572,False,"[107.68863027735922, 123.64979837160617, 18.4095192935015, 9.147304602485313, -164.7879307812097, -84.5900538277557]","[26.692531806804617, 42.65369990105156, -62.5865791770531, -71.8487938680693, 114.21597074823572, -165.5861522983103]",53.6685135706881
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-50us-20260908T230038.248996Z/run.json,A,50,1,False,False,,,0.4041785319194422,"[-25.138738727596742, 3.5938732551957204, -1.409518476500995, -8.469304300367613, 5.183382376090085, 4.095496229688403]",25.138738727596742,165.88308994080654,False,"[-13.560464793950297, 120.29183946199902, 21.223881868084156, 7.478914728216753, -165.4789114088871, -86.48781159134388]","[-13.964643325869739, 119.88766093007959, 20.819703336164714, 7.0747361962973105, -165.88308994080654, -86.89199012326333]",50.47012948262265
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-25us-20260908T230053.355939Z/run.json,A,25,1,False,False,,,-79.44336415350367,"[-37.78812372245172, -1.119899774811432, -4.377764472123149, -10.759903020775582, 2.8127768863878027, -0.5244910577257977]",37.78812372245172,172.52207218265718,False,"[-104.81599136533796, 121.07871291778139, 93.07870802915349, 20.1924182212326, -163.63662153821855, 126.25655166973829]","[-25.372627211834295, -159.47792292871495, 172.52207218265718, 99.63578237473627, -84.19325738471488, -154.30008417675805]",88.01030373857172
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-200us-control-20260908T230108.416593Z/run.json,A,200,1,True,False,,,-18.52831696551191,"[-46.05199715498941, 6.8376966700676505, 1.4593343722135101, -7.0530422101272165, 8.389608350146938, 8.148611157052757]",46.05199715498941,148.02809497279267,False,"[-41.08685699517601, 121.55228687575968, 17.787927508518088, 7.358558003263701, -166.55641193830456, -87.07672645108454]","[-22.558540029664105, 140.08060384127157, 36.31624447402999, 25.886874968775608, -148.02809497279267, -68.54840948557265]",56.67620257442881
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-200us-20260908T230117.728222Z/run.json,A,200,1,False,False,,,-0.9436489920393165,"[-34.572896760513515, 6.623525207629999, 1.4631667317000954, -7.033016565498626, 8.074687276150108, 8.148357644039443]",34.572896760513515,165.3739079075697,False,"[-14.800710669040944, 121.22819112718152, 16.400309768457976, 7.076405460600103, -166.31755689960903, -86.22614455979408]","[-13.857061677001626, 122.17184011922083, 17.343958760497294, 8.020054452639421, -165.3739079075697, -85.28249556775476]",50.85454601327102
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r1-A-100us-20260908T230132.690307Z/run.json,A,100,1,False,False,200.0976012823551,,-66.0648821640815,"[-37.03649107351176, 6.794270486301085, 1.406227512447641, -7.391188242917969, 8.288183968406463, 8.322593584294179]",37.03649107351176,172.104184517542,False,"[-99.71373634330476, 121.83093331837651, 16.760911652681177, 7.570340497531682, -166.2677005227964, -86.5214335460184]","[-33.64885417922326, -172.104184517542, 82.82579381676267, 73.63522266161318, -100.20281835871486, -20.4565513819369]",75.60151137111987
