configuration,dwell_us,round,control,method,leading_discard_us,sample_count,phase_pass_ms,weighted_phase_bias_deg,maximum_observable_phase_bias_deg,maximum_gain_error_db,passed,run_json
B,50,1,False,legacy,10,173.0,100.42252129577821,2.327229418242016,6.382124445565058,2.034579858012811,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,legacy,15,148.0,100.42252129577821,2.3103074861207085,5.021751121532534,2.277782913446134,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,legacy,20,123.0,100.42252129577821,2.5602164399414407,17.86203353314278,2.328374478198307,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,legacy,30,73.0,400.4945789772107,4.098681623541508,48.70890046372929,1.9185483074576912,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,0,223.0,100.42252129577821,2.1882416541656564,5.405235236086129,3.4294338375423465,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,1,218.0,100.42252129577821,2.189466608243601,4.801244693793683,3.31800399993059,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,2,213.0,100.42252129577821,2.211049448267232,4.769958036348039,2.921821805328122,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,5,198.0,100.42252129577821,2.245495403383428,7.018349635854235,2.7631730113928707,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,10,173.0,100.42252129577821,2.073134224034355,6.436309733800103,1.8212792864673828,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,15,148.0,100.42252129577821,2.3244533574272364,13.076207678558735,3.31506016463361,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,20,123.0,200.24728948860536,2.377532684970117,23.158110908650123,2.8079616082850385,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
B,50,1,False,native_refined,30,73.0,400.4945789772107,4.0822054107560675,46.84392804970971,1.6985420652914822,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-50us-20260908T071807.658588Z/run.json
A,50,1,False,legacy,0,89.0,200.27374568305382,6.765158847779422,65.19376932313263,2.7758313466262403,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,1,87.0,200.27374568305382,6.609583776466353,63.496630699484406,2.7364430778829982,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,2,85.0,200.27374568305382,6.532259152817934,62.46027018234603,2.6880028430615424,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,5,79.0,200.27374568305382,6.104577110237343,59.21143964762898,2.494793585507436,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,10,69.0,400.54749136610764,5.373360779570309,53.267817094127246,2.2771381054597764,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,15,59.0,400.54749136610764,5.262004492506845,51.73505805922517,2.1025086602363605,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,20,49.0,400.54749136610764,6.594724015571274,65.58799616978173,2.2233860074818974,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,legacy,30,29.0,,9.455807140477225,84.78614055610049,2.7436276501247914,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,0,89.0,200.27374568305382,6.729433824666245,64.53567010171172,2.727249124794355,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,1,87.0,200.27374568305382,6.69352650891822,63.3282682829366,2.694843888515073,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,2,85.0,200.27374568305382,6.509882328869873,61.901448915682344,2.6082865596305242,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,5,79.0,200.27374568305382,6.158775717133139,60.573624814198986,2.4642343196336323,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,10,69.0,400.54749136610764,5.3806418334374495,53.44296761027831,2.2367267475442114,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,15,59.0,400.54749136610764,6.0132699240881236,59.34183617018894,2.170490858468001,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,20,49.0,,7.377743881805889,70.7532703805585,2.3564063636473747,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
A,50,1,False,native_refined,30,29.0,,10.069508854654597,84.97038591527762,2.795132393850438,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-50us-20260908T071820.375542Z/run.json
D,50,1,False,legacy,0,223.0,,7.968023439752443,69.4404934246043,3.606715524626652,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,1,218.0,,7.7956354277944255,68.7947799386723,3.538018026415299,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,2,213.0,,7.695955544219629,68.7969355489022,3.473131183414619,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,5,198.0,,7.334612120748518,68.83191908860536,3.4296711024053357,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,10,173.0,,6.823781101159908,67.57477046143336,3.2241135114577406,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,15,148.0,,7.332555169119299,70.86827090356556,3.301775533050985,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,20,123.0,,7.793194113776574,79.33116901345183,3.2959254607805577,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,legacy,30,73.0,,9.21427182236689,81.95400282709333,3.885883305110287,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,0,223.0,,7.967132908571728,73.88135926241101,3.4780685693875424,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,1,218.0,,7.762751865907286,73.93077635383113,3.439465341840929,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,2,213.0,,7.623389075549941,74.21285706082524,3.4144007863796992,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,5,198.0,,7.510332487275457,73.68803157395365,3.2831144032225694,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,10,173.0,,8.097205835194906,76.58089477677488,3.351304913049425,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,15,148.0,,8.674349588827157,83.67667987239025,3.3720266518600575,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,20,123.0,,9.339081143811681,82.49102059462554,3.507760255473087,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
D,50,1,False,native_refined,30,73.0,,11.915766517147896,85.7352795036585,4.891392679365855,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-D-50us-20260908T071831.764098Z/run.json
B,25,1,False,legacy,0,99.0,400.4328610250478,3.152633019210126,4.787984175681224,2.6175231823196614,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,legacy,1,94.0,200.44063704165328,3.0137241176799128,4.897416422973288,2.488964408778232,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,legacy,2,89.0,400.4328610250478,2.959261358928446,5.3916659733158685,2.282329290345329,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,legacy,5,74.0,400.4328610250478,2.9552118934178226,5.424775033551571,2.0437699759816654,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,legacy,10,49.0,400.4328610250478,3.763093612556076,7.540239658636329,1.745581267763415,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,legacy,15,24.0,,2.9436334114127827,22.3402138086769,3.7915589767803315,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,0,99.0,200.44063704165328,3.084253655486342,5.161842699993983,2.300485461990084,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,1,94.0,200.44063704165328,3.148160417220357,6.372917586464158,2.1754308662529085,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,2,89.0,200.44063704165328,3.1027184501355314,6.184049306246857,2.1081185550309565,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,5,74.0,200.44063704165328,3.472874430534668,11.307428815934983,1.991145255265937,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,10,49.0,400.4328610250478,3.276777079016387,6.0004906360437635,2.5631669409430025,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
B,25,1,False,native_refined,15,24.0,,2.405194704228132,9.89064263671255,7.53305897381427,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-B-25us-20260908T071901.745767Z/run.json
A,25,1,False,legacy,0,39.0,,51.045595408159244,119.51932528244666,14.668741241851626,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,legacy,1,37.0,,51.18909199808848,120.0993845652203,14.476590446078228,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,legacy,2,35.0,,51.02402370568452,118.88738076890833,14.263214242238877,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,legacy,5,29.0,,49.90181922504303,113.39426604470702,13.81369527701259,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,legacy,10,19.0,,47.63170147826858,109.15516343614813,12.793669540818815,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,legacy,15,9.0,,45.374931237626825,109.38215777819447,11.163833008173334,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,0,39.0,,51.17690989215454,119.87792803318231,14.89179156807502,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,1,37.0,,50.96198248675073,118.99528411811542,14.983315332725208,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,2,35.0,,51.11988980088635,119.60353045934657,14.790751774254499,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,5,29.0,,49.82931079048371,113.00550179994674,14.25031494673014,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,10,19.0,,47.87745779331952,110.09265308606759,13.191222006059146,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,25,1,False,native_refined,15,9.0,,42.89497903847459,95.90298618581761,11.914884539248835,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r1-A-25us-20260908T071914.263010Z/run.json
A,200,11,True,legacy,0,388.0,50.81552547488442,1.573253763774141,8.141180625819377,1.5138656378923954,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,1,386.0,50.81552547488442,1.4762901828551884,7.368317607549578,1.586332338309036,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,2,384.0,50.81552547488442,1.3921449120687044,7.547389818472743,1.7022489235947886,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,5,378.0,50.81552547488442,1.165044263197594,8.22208704681926,1.7294683272613698,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,10,368.0,50.81552547488442,0.8821881033604706,7.653444369133708,1.895858637217577,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,15,358.0,50.81552547488442,0.7080934130700745,8.169090050648173,1.9909366231589058,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,20,348.0,50.81552547488442,0.6147569714342748,6.811093078589452,1.8055144261027563,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,legacy,30,328.0,50.81552547488442,0.5972872467846577,6.0920621245519015,1.6487402935204845,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,0,388.0,50.81552547488442,1.5190476685699936,8.370106408441073,1.6970216635392024,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,1,386.0,50.81552547488442,1.4391862101912354,8.569351403593274,1.8138657126302902,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,2,384.0,50.81552547488442,1.3365258737596517,8.628378455471756,1.852553829401693,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,5,378.0,50.81552547488442,1.1522837113722018,9.121928422585682,1.9028908131104552,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,10,368.0,50.81552547488442,0.9152820959575434,8.889627204909306,2.0413897104749,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,15,358.0,50.81552547488442,0.7745966268297133,9.353394481793746,2.122059760184799,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,20,348.0,50.81552547488442,0.7021215817201308,7.602189351563474,1.9313979804972579,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,11,True,native_refined,30,328.0,50.81552547488442,0.6750100452234566,6.942434442578549,1.7546354447815262,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r11-A-200us-control-20260908T071931.388206Z/run.json
A,200,2,True,legacy,0,388.0,50.81783994589898,2.9396422641938518,17.702930765151628,5.483191221207129,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,1,386.0,50.81783994589898,2.834261776850871,16.301054558215682,5.564969718468779,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,2,384.0,50.81783994589898,2.7137123805376144,15.046340245909724,5.599110323524432,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,5,378.0,50.81783994589898,2.47515829493495,13.767279009429016,5.892500667118671,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,10,368.0,50.81783994589898,2.17930302645112,13.589158919328137,5.611945065912617,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,15,358.0,50.81783994589898,1.8800665680902675,10.249796115970874,5.485673036389416,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,20,348.0,50.81783994589898,1.6375769008765086,10.492652181949055,5.200364160827449,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,legacy,30,328.0,50.81783994589898,1.0933460266123844,3.852961044603629,5.515069572776206,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,0,388.0,50.81783994589898,2.8622852135214125,17.09326573440565,5.3043872126273754,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,1,386.0,50.81783994589898,2.743530137782109,15.963580066601269,5.390245129510186,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,2,384.0,50.81783994589898,2.660518543220186,15.779642969509599,5.399313231903395,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,5,378.0,50.81783994589898,2.4835698272976527,15.92638758799068,5.699523034303313,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,10,368.0,50.81783994589898,2.1724703568375188,13.712805740424807,5.201377010342551,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,15,358.0,50.81783994589898,1.9026228830675165,11.948557720316176,5.1635487753522185,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,20,348.0,50.81783994589898,1.668490200312451,11.538976247644666,5.0845934980939065,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
A,200,2,True,native_refined,30,328.0,50.81783994589898,1.067691498996035,6.901046103529292,5.355164683243779,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-200us-control-20260908T071943.099066Z/run.json
D,25,2,False,legacy,0,99.0,,10.71464574347469,98.65256259419326,4.888034914914475,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,legacy,1,94.0,,10.232675985996382,96.94731913117128,4.844388537461908,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,legacy,2,89.0,,10.02959091063685,95.72690954461454,4.804011252060695,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,legacy,5,74.0,,9.12438221470278,91.35278598337756,4.46222673666522,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,legacy,10,49.0,,8.152205236191978,85.28604260496147,4.36107304214686,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,legacy,15,24.0,,7.449898950529869,73.3563311337222,4.556671110091954,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,0,99.0,,10.297273497297109,95.68819312035191,4.847432187118849,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,1,94.0,,10.02907031030471,94.62421413604122,4.780805792789326,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,2,89.0,,9.698978878910655,92.86193773573352,4.684821693393616,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,5,74.0,,8.917187232022558,88.48541672204935,4.593990892031929,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,10,49.0,,8.11056642672276,84.73125921068797,4.52241761706652,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
D,25,2,False,native_refined,15,24.0,,9.673322494969273,73.57862624559732,4.761274311944444,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-25us-20260908T072011.579511Z/run.json
A,25,2,False,legacy,0,39.0,,13.24411147904316,64.63207556529794,4.887137652834758,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,legacy,1,37.0,,12.874664332196852,65.53510324327632,4.842280214555725,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,legacy,2,35.0,,12.747466246098671,65.91742551490586,4.935455363043335,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,legacy,5,29.0,,12.276472488809247,65.63154273608214,5.09631715456123,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,legacy,10,19.0,,13.024856268048222,69.05034635046685,4.966449737578706,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,legacy,15,9.0,,10.693169253954137,47.002159680921416,4.4292739914743615,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,native_refined,0,39.0,,12.72277036752394,66.73578967881049,4.8653118366938415,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,native_refined,1,37.0,,12.594036015837185,67.15003023243841,4.954558306089816,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,native_refined,2,35.0,,12.213291767803739,66.4005581021243,4.933209860461193,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
