dwell_us,frequency_hz,tx_channel,tx_port,cycle_us,theoretical_scans_per_second,frequency_difference_qualified,frequency_difference_search_objective,frequency_difference_error_hz,single_cycle_phase_rms_deg_maximum_port,single_cycle_phase_rms_deg_maximum_observable_port,single_cycle_phase_rms_deg_power_weighted_ports,phase_10deg_wall_latency_ms,phase_10deg_active_integration_ms,phase_10deg_cycles,phase_10deg_maximum_port_rms_deg,phase_10deg_maximum_observable_port_rms_deg,phase_10deg_power_weighted_rms_deg,observable_port_count,observable_ports,settled_after_selected_edge_us,phase_only_settled_after_selected_edge_us,decode_method,selector_clock_scale,selector_cycle_frequency_hz,decode_periodicity_score,decode_alignment_score,full_bearing_deg,full_bearing_valid,full_bearing_score,full_bearing_residual_phase_rms_deg,run_json
200,5746000000,0,TX1,1500,666.6666666666666,True,,,91.3882658708214,91.3882658708214,65.26338012151756,95.616,12.096,64,23.563020384486347,23.563020384486347,8.67336360432114,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2575847883802,0.027844123906364454,0.9362890611901419,356.5,False,0.41001986356927267,68.31965735193313,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5746000000-tx1-20260903T210122.101452Z/run.json
200,5746000000,1,TX2,1500,666.6666666666666,True,0.8914732937050571,-1.8072000000000001,28.845086998136917,28.845086998136917,10.466467520537039,2.988,0.378,2,20.010992726276474,20.010992726276474,7.646368414244296,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,25.0,cyclostationary_coherent_fold,0.996,669.1490631768604,0.02653255034197201,0.9040483897881023,180.0,True,0.7618911921094204,21.36014292477101,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5746000000-tx2-20260903T210134.659546Z/run.json
200,5747000000,0,TX1,1500,666.6666666666666,True,,,92.30099199387452,92.30099199387452,69.86630573936075,95.616,12.096,64,19.191311455631045,19.191311455631045,9.43259211330842,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2559619537876,0.026547855669438968,0.9166721336882488,354.25,False,0.41666511476570195,66.18946802625605,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5747000000-tx1-20260903T210149.168170Z/run.json
200,5747000000,1,TX2,1500,666.6666666666666,True,0.8845287953117812,-1.8070000000000002,29.784796565138233,29.784796565138233,10.778224803593224,2.988,0.378,2,19.74672920374919,19.74672920374919,7.667747449709115,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",22.0,16.0,cyclostationary_coherent_fold,0.996,669.2657417008264,0.02656773608714988,0.8588945441698179,180.25,True,0.7651171314184194,21.295706633024892,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5747000000-tx2-20260903T210201.930675Z/run.json
200,5748000000,0,TX1,1500,666.6666666666666,True,,,91.83981976381045,91.83981976381045,68.95908772898063,191.232,24.192,128,19.417905509731437,19.417905509731437,8.184883041903374,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2961219746012,0.027059020261736243,0.8911369869240161,354.5,False,0.38805528307866505,68.63793265406548,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5748000000-tx1-20260903T210217.168058Z/run.json
200,5748000000,1,TX2,1500,666.6666666666666,True,0.8710199776075163,-1.8090000000000002,33.365495576848005,33.365495576848005,11.670239576114064,2.988,0.378,2,22.361182509591327,22.361182509591327,8.52385992120363,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",24.0,24.0,cyclostationary_coherent_fold,0.996,669.1511696485941,0.026777815001565848,0.9071838261326067,180.25,True,0.7650097442252175,20.87108803937122,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5748000000-tx2-20260903T210229.796986Z/run.json
200,5749000000,0,TX1,1500,666.6666666666666,True,,,91.15075188866103,91.15075188866103,69.8796569565585,95.616,12.096,64,22.93892283785634,22.93892283785634,9.373770742293821,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1317977643716,0.027296668973823695,0.911707403211669,353.25,False,0.3892839159829758,68.66116362551136,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5749000000-tx1-20260903T210244.804322Z/run.json
200,5749000000,1,TX2,1500,666.6666666666666,True,0.87059348437213,-1.8068000000000002,34.5202380770965,34.5202380770965,11.649272811339765,2.988,0.378,2,23.52101368200363,23.52101368200363,8.27167268857663,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",20.0,11.0,cyclostationary_coherent_fold,0.996,669.2494594648458,0.02807747529530154,0.8478023477399038,180.5,True,0.7705752408424357,20.344411013851943,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5749000000-tx2-20260903T210258.397866Z/run.json
200,5750000000,0,TX1,1500,666.6666666666666,True,,,94.42600181695356,94.42600181695356,73.129859888668,191.232,24.192,128,17.686066053627453,17.686066053627453,6.900542544321365,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1226878314835,0.027139121464355917,0.9014659291953898,113.25,False,0.3855923000884181,50.63382742248387,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5750000000-tx1-20260903T210312.558801Z/run.json
200,5750000000,1,TX2,1500,666.6666666666666,True,0.8746666842531107,-1.8096,33.44521935623076,33.44521935623076,11.382791790848184,2.988,0.378,2,22.74713024114519,22.74713024114519,8.179902478517668,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",23.0,19.0,cyclostationary_coherent_fold,0.996,669.1666979950355,0.028565497630909185,0.9079197250864859,180.75,True,0.7718620545279065,19.844916183377467,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5750000000-tx2-20260903T210325.122871Z/run.json
200,5751000000,0,TX1,1500,666.6666666666666,True,,,92.07447297607264,92.07447297607264,72.5190725410635,191.36,24.192,128,23.756090847428435,23.756090847428435,8.354037458088298,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1045705418846,0.026738273711727274,0.9118530315823248,351.25,False,0.39557167344040034,67.02754274446625,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5751000000-tx1-20260903T210339.676241Z/run.json
200,5751000000,1,TX2,1500,666.6666666666666,True,0.8651772746826311,-1.8094000000000001,35.99941270244775,35.99941270244775,11.996779985999009,2.988,0.378,2,24.253562220731723,24.253562220731723,8.58652188853935,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,22.0,cyclostationary_coherent_fold,0.996,669.1866273886475,0.02681306773725602,0.8743206074876674,180.75,True,0.7725669950523886,19.93389536335815,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5751000000-tx2-20260903T210352.274984Z/run.json
200,5752000000,0,TX1,1500,666.6666666666666,True,,,98.9516667167147,98.9516667167147,73.7403590930949,191.36,24.192,128,33.716385966173384,33.716385966173384,7.513308970000066,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1020353249304,0.02685513669578995,0.90255415250023,110.25,False,0.41044959895359423,53.30539371776283,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5752000000-tx1-20260903T210406.414968Z/run.json
200,5752000000,1,TX2,1500,666.6666666666666,True,0.8677298113000749,-1.8078,38.23487582693486,38.23487582693486,11.534446651792418,2.988,0.378,2,26.405181392643932,26.405181392643932,8.255267419188561,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",24.0,20.0,cyclostationary_coherent_fold,0.996,669.1503513374087,0.026168072868049088,0.9275270379112224,181.0,True,0.7737324968747549,19.284266253679142,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5752000000-tx2-20260903T210418.856591Z/run.json
200,5753000000,0,TX1,1500,666.6666666666666,True,,,97.27612483939406,97.27612483939406,71.05302918500354,191.232,24.192,128,45.06283181483277,45.06283181483277,7.854858431460832,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1418582083937,0.02570337854229643,0.9292468646535148,109.0,False,0.41008458810043147,51.487247623225336,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5753000000-tx1-20260903T210433.198675Z/run.json
200,5753000000,1,TX2,1500,666.6666666666666,True,0.8791842381268631,-1.808,35.477560809134644,35.477560809134644,10.909693483784505,2.99,0.378,2,23.78597743062852,23.78597743062852,7.76315658761872,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",6.0,6.0,cyclostationary_coherent_fold,0.9966666666666667,669.0933804964033,0.02702806643151037,0.9267319812431147,181.25,True,0.7776915027541017,19.131152992854354,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5753000000-tx2-20260903T210445.852159Z/run.json
200,5754000000,0,TX1,1500,666.6666666666666,True,,,100.18774339382988,89.48306922215382,74.59789829203191,191.232,24.192,128,54.69968815286344,15.354648672610098,8.284922245541614,5,"ANT1,ANT2,ANT4,ANT8,ANT5",,,cyclostationary_coherent_fold,0.996,669.1270820960547,0.026202714376509704,0.902773334398513,107.75,False,0.43036140888280494,65.30592750607946,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5754000000-tx1-20260903T210500.133367Z/run.json
200,5754000000,1,TX2,1500,666.6666666666666,True,0.8467051596874576,-1.8072000000000001,42.05058768035381,42.05058768035381,12.773256371935151,2.988,0.378,2,29.295430423443527,29.295430423443527,9.136583455060158,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",27.0,17.0,cyclostationary_coherent_fold,0.996,669.1874518623912,0.026572893423298247,0.8998373338932347,181.25,True,0.7773554533130289,19.428793333309198,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5754000000-tx2-20260903T210513.154598Z/run.json
200,5755000000,0,TX1,1500,666.6666666666666,True,,,99.95295898951908,83.48830317169124,69.44816753406285,95.616,12.096,64,70.3874016904955,13.70053059163307,7.932032654275609,5,"ANT1,ANT2,ANT4,ANT8,ANT5",,,cyclostationary_coherent_fold,0.996,669.2006539956302,0.025699653998283133,0.9281418120063145,106.0,False,0.4379717523172063,61.35540893275472,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5755000000-tx1-20260903T210527.396191Z/run.json
200,5755000000,1,TX2,1500,666.6666666666666,True,0.8394856755529793,-1.8088000000000002,43.63698905070688,43.63698905070688,13.449076522758117,2.99,0.378,2,30.110441774324777,30.110441774324777,9.803808564294226,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0976523247554,0.02569814349943206,0.8856169474356039,180.75,True,0.7789606617479825,18.70394269065511,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5755000000-tx2-20260903T210540.402145Z/run.json
200,5756000000,0,TX1,1500,666.6666666666666,True,,,101.4611315957463,81.8341462237852,67.76652660756997,95.616,12.096,64,80.8857234842841,11.91059068062042,8.099450896467076,5,"ANT1,ANT2,ANT4,ANT8,ANT5",,,cyclostationary_coherent_fold,0.996,669.1967427202659,0.02468809714605238,0.9214234441872176,105.0,False,0.466608035501048,64.84941162100195,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5756000000-tx1-20260903T210555.241326Z/run.json
200,5756000000,1,TX2,1500,666.6666666666666,True,0.8607199406556704,-1.8078,40.40498920587565,40.40498920587565,11.859492790648567,2.99,0.378,2,28.277887330878556,28.277887330878556,8.504099361783933,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",18.0,13.0,cyclostationary_coherent_fold,0.9966666666666667,669.0957096748381,0.025424379644458768,0.9363387809568893,181.5,True,0.7828884509545655,18.424804475493833,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5756000000-tx2-20260903T210608.120071Z/run.json
200,5757000000,0,TX1,1500,666.6666666666666,True,,,101.40369334335763,81.01455359627434,66.6179696455232,95.616,12.096,64,79.17027818440795,10.545417981871477,8.101023086697678,5,"ANT1,ANT2,ANT4,ANT8,ANT5",,,cyclostationary_coherent_fold,0.996,669.2301528364846,0.02368851797311281,0.932124087266589,103.25,False,0.4486745771329026,69.48650640944116,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx1-20260903T210622.404120Z/run.json
200,5757000000,1,TX2,1500,666.6666666666666,True,0.8250421068958457,-1.808,47.38380390768555,47.38380390768555,14.063179262891934,5.976,0.756,4,18.964797111918504,18.964797111918504,6.1426662605951865,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",28.0,,cyclostationary_coherent_fold,0.996,669.1515619079082,0.02466079585103779,0.9229302676045297,181.25,True,0.7813185137133071,18.520644779509087,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5758000000,0,TX1,1500,666.6666666666666,True,,,100.24544749807073,79.64037313933896,66.94385016920947,95.616,12.096,64,64.18296759459272,9.874371955909984,7.71964622561991,5,"ANT1,ANT2,ANT4,ANT8,ANT5",,,cyclostationary_coherent_fold,0.996,669.1368572855769,0.024216745408587228,0.9392795035104382,102.5,False,0.4577604485410762,68.02062243098982,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,1,TX2,1500,666.6666666666666,True,0.7339567164720849,-1.7990000000000002,46.35043049590017,46.35043049590017,21.7585375902631,,,,,,,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0516464294651,0.024049623217975862,0.9022130779101685,178.25,True,0.7673120878451858,19.789372094389226,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5759000000,0,TX1,1500,666.6666666666666,True,,,99.05675164441072,99.05675164441072,64.90766122575754,95.616,12.096,64,56.08554539676562,56.08554539676562,7.824447933245449,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1261312533339,0.025413355733522696,0.951388134495821,102.0,False,0.4398214561442902,64.31151563122556,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,1,TX2,1500,666.6666666666666,True,0.8227865408259131,-1.808,49.09722618939801,49.09722618939801,14.252440251805247,5.976,0.756,4,19.938112974104747,19.938112974104747,6.153855359003617,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,18.0,cyclostationary_coherent_fold,0.996,669.2470269622344,0.025187581573357508,0.9218395914883858,181.25,True,0.7889849679599383,17.70740151755659,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5760000000,0,TX1,1500,666.6666666666666,True,,,97.67015444000226,97.67015444000226,64.78613560978656,95.616,12.096,64,50.28042402030445,50.28042402030445,7.436798281422822,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1961429051802,0.02548678822805693,0.9454204438482781,100.0,False,0.4486340124504323,51.41064694443571,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,1,TX2,1500,666.6666666666666,True,0.8409657099929655,-1.8082,45.482296852572965,45.482296852572965,12.909877115349234,2.988,0.378,2,31.821478716917166,31.821478716917166,9.17484605990715,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",23.0,18.0,cyclostationary_coherent_fold,0.996,669.2027628447064,0.026766833722797263,0.9301199160527609,181.75,True,0.7878960520124931,17.03316200904671,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5761000000,0,TX1,1500,666.6666666666666,True,,,97.49620952130222,97.49620952130222,65.42628220054371,95.616,12.096,64,44.380516588310165,44.380516588310165,7.723060479305204,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1620071527644,0.024580308656433857,0.9376312581350245,100.5,False,0.45372856541664514,55.50877100889227,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,1,TX2,1500,666.6666666666666,True,0.8497770223353164,-1.8070000000000002,43.60866303913669,43.60866303913669,12.471739425570583,2.99,0.378,2,29.481923120709702,29.481923120709702,8.888079755862858,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",12.0,7.0,cyclostationary_coherent_fold,0.9966666666666667,669.0370050170678,0.027184969475728557,0.9513217910852628,182.0,True,0.7916843608297766,16.867191154753147,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5762000000,0,TX1,1500,666.6666666666666,True,,,95.80441682896226,95.80441682896226,68.92663421846643,191.36,24.192,128,21.15162671166287,21.15162671166287,7.923043115637914,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1144669149952,0.022968268292466953,0.9238564057951713,259.75,False,0.4529391299625053,54.2940250589953,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,1,TX2,1500,666.6666666666666,True,0.8013209634643781,-1.8086,52.7875079647509,52.7875079647509,15.765243686876195,5.976,0.756,4,22.312255112047623,22.312255112047623,7.452403669380851,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1389758226737,0.02552772168259467,0.9278867734628631,181.25,True,0.7899276597686428,17.18933903232832,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5763000000,0,TX1,1500,666.6666666666666,True,,,93.70072062015656,93.70072062015656,67.53791047406747,95.616,12.096,64,32.185590961928156,32.185590961928156,9.228358564524724,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1789616826547,0.023425575790596675,0.9266505783973918,259.25,False,0.4685256793535642,54.00854639737726,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,1,TX2,1500,666.6666666666666,True,0.6771110376960451,-1.8076,70.71798286083445,70.71798286083445,17.387650488177858,5.976,0.756,4,48.61841530147489,48.61841530147489,8.170398835948395,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1803923119191,0.02519808618838079,0.9231963181313537,155.5,False,0.4868077876517332,59.48912588288171,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5764000000,0,TX1,1500,666.6666666666666,True,,,93.99789128354075,93.99789128354075,62.50024020076789,95.616,12.096,64,40.856854000985635,40.856854000985635,7.364074796200984,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1654330032381,0.02512286742214752,0.9557325097240525,100.25,False,0.42681396235371777,54.68046565605872,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,1,TX2,1500,666.6666666666666,True,0.8264054421258965,-1.808,49.61701623767583,49.61701623767583,13.656121319614442,2.988,0.378,2,37.347709111276195,37.347709111276195,9.89201203365127,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",28.0,17.0,cyclostationary_coherent_fold,0.996,669.1390754457825,0.02666851127115405,0.942130397861118,182.0,True,0.7891207913047288,16.387523851133558,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5765000000,0,TX1,1500,666.6666666666666,True,,,91.45911279376504,91.45911279376504,63.62294707095934,95.68,12.096,64,26.238024347821753,26.238024347821753,7.413819209479581,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0834239932399,0.023805348754549507,0.953505012638825,259.5,False,0.4357349601282231,55.15054832025611,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,1,TX2,1500,666.6666666666666,True,0.8081603585045015,-1.8082,55.317342671071245,55.317342671071245,14.779732480420979,5.976,0.756,4,24.06922006234063,24.06922006234063,6.5693887525569306,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,,cyclostationary_coherent_fold,0.996,669.1585668806042,0.026110942463081738,0.9346858892677451,182.0,True,0.7874332629116625,16.446751369189148,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5766000000,0,TX1,1500,666.6666666666666,True,,,93.00084497112054,93.00084497112054,64.7721593474258,95.616,12.096,64,22.36761194560503,22.36761194560503,7.336193141120056,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1864928788268,0.023084377828397357,0.9381306759731691,259.25,False,0.4317672233233855,55.0504262974089,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,1,TX2,1500,666.6666666666666,True,0.8168088333931874,-1.8072000000000001,54.61019613947489,54.61019613947489,13.988549857164552,5.976,0.756,4,23.721882611379918,23.721882611379918,6.273263835053808,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",13.0,11.0,cyclostationary_coherent_fold,0.996,669.1458226865184,0.02616369587480778,0.9455598318748941,182.25,True,0.7833547203497796,16.848453505500515,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5767000000,0,TX1,1500,666.6666666666666,True,,,92.39658954055561,92.39658954055561,63.149630137465714,95.616,12.096,64,26.215397050928555,26.215397050928555,8.091908472709205,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.168140103675,0.022515991611737677,0.9506190116042847,98.75,False,0.44334495981444694,52.009676999561165,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5767000000-tx1-20260903T211052.602609Z/run.json
200,5767000000,1,TX2,1500,666.6666666666666,True,0.6619310381856013,-1.8104,71.31135949729631,71.31135949729631,19.339678799992978,11.952,1.512,8,44.710384193909356,44.710384193909356,9.14920990019831,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1739594175746,0.022818883066797063,0.9354403282058407,156.25,False,0.5047050851157929,58.644718760633374,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5767000000-tx2-20260903T211105.668377Z/run.json
200,5768000000,0,TX1,1500,666.6666666666666,True,,,93.66438612778964,93.66438612778964,68.0825990611828,191.232,24.192,128,21.749574984122464,21.749574984122464,8.578009734815478,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2423316341551,0.02162164302338142,0.933655918048238,98.25,False,0.47730465455149784,48.54390241902514,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5768000000-tx1-20260903T211119.955303Z/run.json
200,5768000000,1,TX2,1500,666.6666666666666,True,0.6774027327076059,-1.8088000000000002,66.1991646036835,66.1991646036835,17.759687990709608,5.976,0.756,4,41.16451072954372,41.16451072954372,8.226262901886471,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2381031944863,0.023480265112642472,0.9443699054935563,155.25,False,0.48805005181488664,62.65064828748821,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5768000000-tx2-20260903T211132.798721Z/run.json
200,5769000000,0,TX1,1500,666.6666666666666,True,,,93.46688742119129,93.46688742119129,62.554610804762454,95.616,12.096,64,33.09296875067877,33.09296875067877,7.644452805901931,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2528172473063,0.022551957277919362,0.9518176515030852,98.75,False,0.46354539932192046,49.475535563791674,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5769000000-tx1-20260903T211147.199565Z/run.json
200,5769000000,1,TX2,1500,666.6666666666666,True,0.787004454898436,-1.8070000000000002,59.74956404394982,59.74956404394982,15.646370650034406,5.98,0.756,4,27.8066365678915,27.8066365678915,7.272934560576135,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0965174722181,0.02364333855699229,0.946989129410641,182.0,True,0.7699545366490583,17.562231856751644,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5769000000-tx2-20260903T211159.923264Z/run.json
200,5770000000,0,TX1,1500,666.6666666666666,True,,,94.17165527694645,94.17165527694645,64.19880653763987,95.616,12.096,64,25.29189906768247,25.29189906768247,7.189030098878971,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2587025893579,0.02169428336719739,0.9510319188201668,98.5,False,0.46366396260750964,50.77257379976999,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5770000000-tx1-20260903T211214.154789Z/run.json
200,5770000000,1,TX2,1500,666.6666666666666,True,0.7831654699948833,-1.8084,61.83258736361793,61.83258736361793,15.82117738865148,5.976,0.756,4,25.55322471735661,25.55322471735661,6.849273730113409,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2750454844656,0.023702064401132775,0.9436684614137353,182.25,True,0.7677768845114372,17.435812910698285,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5770000000-tx2-20260903T211226.684686Z/run.json
200,5771000000,0,TX1,1500,666.6666666666666,True,,,92.92041971470948,92.92041971470948,64.93508379947316,95.616,12.096,64,24.848371409532668,24.848371409532668,7.355629456653243,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2926345033678,0.021530227046575773,0.953599377160672,98.0,False,0.48242784955455076,48.861110552741266,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5771000000-tx1-20260903T211241.132079Z/run.json
