frequency_hz,tx_port,status,frequency_difference_qualified,phase_10deg_wall_latency_ms,full_bearing_deg,full_bearing_valid,full_bearing_residual_phase_rms_deg,nominal_51mm_bearing_deg,nominal_51mm_valid,error,run_json
5747000000,TX2,analyzed,True,5.976,160.5,True,17.522419807218373,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5747000000-tx2-20260911T033541.269237Z/run.json
5748000000,TX1,analyzed,True,11.952,265.5,False,45.0299415070324,265.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5748000000-tx1-20260911T033550.753513Z/run.json
5748000000,TX2,analyzed,True,11.952,160.5,True,17.083502423535844,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5748000000-tx2-20260911T033600.193290Z/run.json
5749000000,TX1,analyzed,True,11.952,264.75,False,44.70898902456266,264.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5749000000-tx1-20260911T033609.254443Z/run.json
5749000000,TX2,analyzed,True,5.976,161.0,True,17.483841163586835,161.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5749000000-tx2-20260911T033618.286074Z/run.json
5750000000,TX1,analyzed,True,11.952,265.25,False,43.90306748912597,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5750000000-tx1-20260911T033627.380634Z/run.json
5750000000,TX2,analyzed,True,5.976,161.0,True,17.840675250024002,161.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5750000000-tx2-20260911T033636.608158Z/run.json
5751000000,TX1,analyzed,True,11.952,265.25,False,41.33944089338003,265.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5751000000-tx1-20260911T033645.477073Z/run.json
5751000000,TX2,analyzed,True,5.976,161.25,True,17.108621722432826,161.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5751000000-tx2-20260911T033654.445797Z/run.json
5752000000,TX1,analyzed,True,11.952,87.75,False,55.382926807597855,88.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5752000000-tx1-20260911T033703.468275Z/run.json
5752000000,TX2,analyzed,True,5.976,161.25,True,18.625603313973482,161.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5752000000-tx2-20260911T033712.409110Z/run.json
5753000000,TX1,analyzed,True,11.952,329.75,False,46.40256009202312,329.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5753000000-tx1-20260911T033721.505699Z/run.json
5753000000,TX2,analyzed,True,5.976,161.5,True,18.500963132779184,161.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5753000000-tx2-20260911T033730.662986Z/run.json
5754000000,TX1,analyzed,True,11.952,155.25,False,40.564742517243076,155.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5754000000-tx1-20260911T033740.005850Z/run.json
5754000000,TX2,analyzed,True,5.976,161.5,True,19.826092654735977,161.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5754000000-tx2-20260911T033749.219421Z/run.json
5755000000,TX1,analyzed,True,11.952,265.5,False,44.101556818770185,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5755000000-tx1-20260911T033758.361856Z/run.json
5755000000,TX2,analyzed,True,5.976,161.75,True,20.811488837284177,162.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5755000000-tx2-20260911T033807.308806Z/run.json
5756000000,TX1,analyzed,True,11.952,265.5,False,45.47250160403534,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5756000000-tx1-20260911T033816.281946Z/run.json
5756000000,TX2,analyzed,True,11.952,161.75,True,21.294019880435357,162.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5756000000-tx2-20260911T033825.333288Z/run.json
5757000000,TX1,analyzed,True,11.952,329.25,False,44.09551424546667,328.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5757000000-tx1-20260911T033834.451337Z/run.json
5757000000,TX2,analyzed,True,5.976,161.75,True,23.875202755695554,162.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5757000000-tx2-20260911T033843.599810Z/run.json
5758000000,TX1,analyzed,True,11.952,265.75,False,48.26351954084838,265.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5758000000-tx1-20260911T033852.947914Z/run.json
5758000000,TX2,analyzed,True,5.976,161.75,True,25.51174867431288,162.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5758000000-tx2-20260911T033902.034869Z/run.json
5759000000,TX1,analyzed,True,11.952,330.0,False,44.19187952369931,329.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5759000000-tx1-20260911T033911.753944Z/run.json
5759000000,TX2,analyzed,True,11.952,161.75,True,25.583908292990724,162.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5759000000-tx2-20260911T033921.227792Z/run.json
5760000000,TX1,analyzed,True,11.952,265.5,False,54.57762299549008,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5760000000-tx1-20260911T033930.362685Z/run.json
5760000000,TX2,analyzed,True,11.952,161.25,True,26.13318143476995,161.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5760000000-tx2-20260911T033939.448749Z/run.json
5761000000,TX1,analyzed,True,11.952,265.25,False,55.93086937503173,265.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5761000000-tx1-20260911T033948.679473Z/run.json
5761000000,TX2,analyzed,True,11.952,161.5,True,26.104299298990593,161.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5761000000-tx2-20260911T033957.927375Z/run.json
5762000000,TX1,analyzed,True,11.952,265.5,False,56.47874036253327,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5762000000-tx1-20260911T034007.078678Z/run.json
5762000000,TX2,analyzed,True,11.952,161.25,True,28.19460194050765,161.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5762000000-tx2-20260911T034016.220041Z/run.json
5763000000,TX1,analyzed,True,11.952,265.75,False,57.24484061471649,265.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5763000000-tx1-20260911T034025.581036Z/run.json
5763000000,TX2,analyzed,True,,283.25,False,44.94580323296243,76.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5763000000-tx2-20260911T034035.144449Z/run.json
5764000000,TX1,analyzed,True,11.952,265.0,False,60.48386040577669,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5764000000-tx1-20260911T034044.532186Z/run.json
5764000000,TX2,analyzed,True,11.96,161.0,True,27.93025331087435,161.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5764000000-tx2-20260911T034053.749399Z/run.json
5765000000,TX1,analyzed,True,11.952,265.0,False,60.13538459655871,265.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5765000000-tx1-20260911T034103.078053Z/run.json
5765000000,TX2,analyzed,True,11.952,160.5,True,28.276345845770788,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5765000000-tx2-20260911T034112.185657Z/run.json
5766000000,TX1,analyzed,True,11.952,264.5,False,61.10113866122787,264.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5766000000-tx1-20260911T034121.667351Z/run.json
5766000000,TX2,analyzed,True,11.952,160.0,True,27.979168721464696,160.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5766000000-tx2-20260911T034130.831899Z/run.json
5767000000,TX1,analyzed,True,11.952,264.75,False,61.37100530425009,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5767000000-tx1-20260911T034139.939257Z/run.json
5767000000,TX2,analyzed,True,11.952,160.25,True,27.60672548060918,160.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5767000000-tx2-20260911T034149.111768Z/run.json
5768000000,TX1,analyzed,True,11.952,264.75,False,60.33985935349298,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5768000000-tx1-20260911T034158.131117Z/run.json
5768000000,TX2,analyzed,True,11.952,160.0,True,27.96417137693366,160.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5768000000-tx2-20260911T034207.693124Z/run.json
5769000000,TX1,analyzed,True,11.952,264.25,False,61.51443177857504,264.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5769000000-tx1-20260911T034216.896837Z/run.json
5769000000,TX2,analyzed,True,11.952,159.75,True,27.786571631737022,160.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5769000000-tx2-20260911T034226.081750Z/run.json
5770000000,TX1,analyzed,True,11.96,85.0,False,52.56171204432552,327.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5770000000-tx1-20260911T034235.223618Z/run.json
5770000000,TX2,analyzed,True,11.96,159.5,True,27.230358285605618,159.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5770000000-tx2-20260911T034244.314383Z/run.json
5771000000,TX1,analyzed,True,11.96,264.25,False,61.516278010706074,264.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5771000000-tx1-20260911T034253.560174Z/run.json
5771000000,TX2,analyzed,True,11.96,158.5,True,26.09737055302016,158.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5771000000-tx2-20260911T034302.844444Z/run.json
5772000000,TX1,analyzed,True,11.96,264.5,False,60.69056629502085,264.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5772000000-tx1-20260911T034313.324203Z/run.json
5772000000,TX2,analyzed,True,11.96,159.0,True,26.657394278563995,159.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5772000000-tx2-20260911T034322.623886Z/run.json
5773000000,TX1,analyzed,True,11.952,264.75,False,60.99054384637863,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5773000000-tx1-20260911T034331.899992Z/run.json
5773000000,TX2,analyzed,True,11.952,158.75,True,25.765528901305412,159.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5773000000-tx2-20260911T034341.187258Z/run.json
5774000000,TX1,analyzed,True,11.952,265.25,False,59.862543145781636,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5774000000-tx1-20260911T034350.301285Z/run.json
5774000000,TX2,analyzed,True,11.952,158.75,True,24.934115103107338,158.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5774000000-tx2-20260911T034359.224086Z/run.json
5775000000,TX1,analyzed,True,11.952,265.5,False,59.820748145704734,265.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5775000000-tx1-20260911T034409.851896Z/run.json
5775000000,TX2,analyzed,True,11.952,158.75,True,24.76916755603483,159.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5775000000-tx2-20260911T034418.880276Z/run.json
5776000000,TX1,analyzed,True,11.952,265.25,False,59.72113577361508,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5776000000-tx1-20260911T034427.827202Z/run.json
5776000000,TX2,analyzed,True,11.952,159.0,True,24.81393287559635,159.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5776000000-tx2-20260911T034436.862843Z/run.json
5777000000,TX1,analyzed,True,11.952,265.25,False,58.57463008397056,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5777000000-tx1-20260911T034445.912690Z/run.json
5777000000,TX2,analyzed,True,11.952,158.75,True,25.01562561959629,159.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5777000000-tx2-20260911T034454.974237Z/run.json
5778000000,TX1,analyzed,True,11.96,266.25,False,57.739214817571316,266.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5778000000-tx1-20260911T034504.087457Z/run.json
5778000000,TX2,analyzed,True,11.952,159.0,True,24.151811493534776,159.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5778000000-tx2-20260911T034514.850016Z/run.json
5779000000,TX1,analyzed,True,23.904,266.25,False,57.11472235734452,266.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5779000000-tx1-20260911T034524.070155Z/run.json
5779000000,TX2,analyzed,True,11.96,159.0,True,24.588105633018912,159.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5779000000-tx2-20260911T034533.175397Z/run.json
5780000000,TX1,analyzed,True,11.952,266.0,False,57.466277050836766,266.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5780000000-tx1-20260911T034542.070002Z/run.json
5780000000,TX2,analyzed,True,11.952,159.25,True,24.347793599559893,159.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5780000000-tx2-20260911T034551.275615Z/run.json
5781000000,TX1,analyzed,True,23.904,85.0,False,52.690600114652085,85.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5781000000-tx1-20260911T034600.370038Z/run.json
5781000000,TX2,analyzed,True,11.952,159.5,True,24.695956819898257,159.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5781000000-tx2-20260911T034609.294616Z/run.json
5782000000,TX1,analyzed,True,11.952,265.5,False,57.89060770046391,265.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5782000000-tx1-20260911T034618.474846Z/run.json
5782000000,TX2,analyzed,True,11.952,159.75,True,24.703598204253204,160.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5782000000-tx2-20260911T034627.519826Z/run.json
5783000000,TX1,analyzed,True,11.952,265.5,False,57.65553956405395,265.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5783000000-tx1-20260911T034636.602098Z/run.json
5783000000,TX2,analyzed,True,11.952,159.75,True,24.73756719305401,160.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5783000000-tx2-20260911T034645.601335Z/run.json
5784000000,TX1,analyzed,True,23.904,265.25,False,57.79569443009423,265.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5784000000-tx1-20260911T034654.901314Z/run.json
5784000000,TX2,analyzed,True,11.952,160.0,True,25.230184902504117,160.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5784000000-tx2-20260911T034704.157882Z/run.json
5785000000,TX1,analyzed,True,23.904,265.25,False,57.68252155425568,265.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5785000000-tx1-20260911T034713.327247Z/run.json
5785000000,TX2,analyzed,True,11.952,160.5,True,24.957559234734223,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5785000000-tx2-20260911T034722.783445Z/run.json
5786000000,TX1,analyzed,True,23.904,84.25,False,58.04067596569242,84.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5786000000-tx1-20260911T034731.971827Z/run.json
5786000000,TX2,analyzed,True,11.952,160.5,True,24.827671836077446,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5786000000-tx2-20260911T034741.068109Z/run.json
5787000000,TX1,analyzed,True,23.904,265.0,False,57.78084589736522,265.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5787000000-tx1-20260911T034750.201344Z/run.json
5787000000,TX2,analyzed,True,11.952,160.75,True,24.894450125940775,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5787000000-tx2-20260911T034759.201589Z/run.json
5788000000,TX1,analyzed,True,23.904,329.0,False,46.33402741373823,328.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5788000000-tx1-20260911T034808.479485Z/run.json
5788000000,TX2,analyzed,True,11.952,161.0,True,25.344670958230477,161.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5788000000-tx2-20260911T034818.272225Z/run.json
5789000000,TX1,analyzed,True,23.904,264.0,False,58.59812540196993,264.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5789000000-tx1-20260911T034828.430804Z/run.json
5789000000,TX2,analyzed,True,11.952,161.0,True,25.475840913603694,161.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5789000000-tx2-20260911T034837.859593Z/run.json
5790000000,TX1,analyzed,True,23.92,264.25,False,58.255870386114,264.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5790000000-tx1-20260911T034846.998150Z/run.json
5790000000,TX2,analyzed,True,11.952,78.25,False,31.17165390726036,78.25,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5790000000-tx2-20260911T034856.301154Z/run.json
5791000000,TX1,analyzed,True,23.904,263.75,False,58.98108998350659,264.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5791000000-tx1-20260911T034905.616187Z/run.json
5791000000,TX2,analyzed,True,11.952,77.75,False,31.432270134370533,77.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5791000000-tx2-20260911T034915.879418Z/run.json
5792000000,TX1,analyzed,True,23.904,263.5,False,58.825528994208355,263.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5792000000-tx1-20260911T034925.672927Z/run.json
5792000000,TX2,analyzed,True,11.952,160.75,True,25.692892352203405,160.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5792000000-tx2-20260911T034934.898903Z/run.json
5793000000,TX1,analyzed,True,23.904,327.0,False,41.117030123561676,327.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5793000000-tx1-20260911T034944.217102Z/run.json
5793000000,TX2,analyzed,True,11.952,77.25,False,32.82746242545868,77.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5793000000-tx2-20260911T034953.501262Z/run.json
5794000000,TX1,analyzed,True,11.952,262.75,False,59.69569686048336,263.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5794000000-tx1-20260911T035002.863341Z/run.json
5794000000,TX2,analyzed,True,5.976,160.25,True,26.222584934935398,160.5,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5794000000-tx2-20260911T035012.197588Z/run.json
5795000000,TX1,analyzed,True,11.952,262.25,False,60.12785287983164,262.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5795000000-tx1-20260911T035021.737543Z/run.json
5795000000,TX2,analyzed,True,11.952,76.0,True,35.16969738127011,76.0,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5795000000-tx2-20260911T035031.723533Z/run.json
5796000000,TX1,analyzed,True,23.904,325.75,False,40.19638468857274,325.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5796000000-tx1-20260911T035041.145130Z/run.json
5796000000,TX2,analyzed,True,11.952,159.75,True,25.67117489628198,159.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5796000000-tx2-20260911T035050.514732Z/run.json
5797000000,TX1,analyzed,True,11.952,261.5,False,60.10232154022315,261.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5797000000-tx1-20260911T035059.779991Z/run.json
5797000000,TX2,analyzed,True,5.976,159.5,True,25.575297606628116,159.75,True,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5797000000-tx2-20260911T035108.931116Z/run.json
5798000000,TX1,analyzed,True,23.904,325.0,False,45.1560736725373,325.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5798000000-tx1-20260911T035118.371136Z/run.json
5798000000,TX2,analyzed,True,5.976,159.5,True,25.133697220517202,159.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5798000000-tx2-20260911T035127.846447Z/run.json
5799000000,TX1,analyzed,True,23.904,326.25,False,40.96278908009444,326.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5799000000-tx1-20260911T035137.221909Z/run.json
5799000000,TX2,analyzed,True,11.952,76.75,False,38.89278097001058,77.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5799000000-tx2-20260911T035146.958190Z/run.json
5800000000,TX1,analyzed,True,23.904,323.5,False,40.54405948463685,323.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5800000000-tx1-20260911T035156.043479Z/run.json
5800000000,TX2,analyzed,True,11.952,158.75,False,24.68612435488475,158.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5800000000-tx2-20260911T035205.093929Z/run.json
5801000000,TX1,analyzed,True,23.904,324.5,False,34.93190713130784,324.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5801000000-tx1-20260911T035214.164535Z/run.json
5801000000,TX2,analyzed,True,11.952,77.5,False,41.226991610493904,77.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5801000000-tx2-20260911T035223.183851Z/run.json
5802000000,TX1,analyzed,True,23.904,322.75,False,41.170431314580206,323.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5802000000-tx1-20260911T035232.614729Z/run.json
5802000000,TX2,analyzed,True,5.976,158.25,False,24.415132595202113,158.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5802000000-tx2-20260911T035241.955733Z/run.json
5803000000,TX1,analyzed,True,23.904,322.0,False,41.814296607119395,322.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5803000000-tx1-20260911T035251.067129Z/run.json
5803000000,TX2,analyzed,True,11.952,77.5,False,43.538416516438765,77.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5803000000-tx2-20260911T035300.281637Z/run.json
5804000000,TX1,analyzed,True,11.952,335.75,False,66.58297357516071,334.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5804000000-tx1-20260911T035309.770657Z/run.json
5804000000,TX2,analyzed,True,11.952,78.0,False,42.70642178062139,78.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5804000000-tx2-20260911T035318.777650Z/run.json
5805000000,TX1,analyzed,True,23.904,321.25,False,41.903534145771054,321.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5805000000-tx1-20260911T035327.957867Z/run.json
5805000000,TX2,analyzed,True,5.976,158.0,False,24.494396538339718,158.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5805000000-tx2-20260911T035337.011032Z/run.json
5806000000,TX1,analyzed,True,23.904,321.25,False,39.98030004391435,321.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5806000000-tx1-20260911T035346.267229Z/run.json
5806000000,TX2,analyzed,True,11.952,78.25,False,45.206897330196306,78.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5806000000-tx2-20260911T035355.380148Z/run.json
5807000000,TX1,analyzed,True,23.904,321.0,False,42.99210217559269,321.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5807000000-tx1-20260911T035405.049044Z/run.json
5807000000,TX2,analyzed,True,5.976,157.75,False,24.90110187286456,157.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5807000000-tx2-20260911T035414.621880Z/run.json
5808000000,TX1,analyzed,True,23.904,321.0,False,44.432169170420764,321.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5808000000-tx1-20260911T035423.762310Z/run.json
5808000000,TX2,analyzed,True,11.952,78.75,False,47.75030822770005,79.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5808000000-tx2-20260911T035432.863974Z/run.json
5809000000,TX1,analyzed,True,23.904,321.25,False,44.84206435021488,321.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5809000000-tx1-20260911T035441.782986Z/run.json
5809000000,TX2,analyzed,True,11.952,323.0,False,76.21070253234986,323.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5809000000-tx2-20260911T035451.150359Z/run.json
5810000000,TX1,analyzed,True,23.904,321.5,False,42.86340063961896,321.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5810000000-tx1-20260911T035500.395782Z/run.json
5810000000,TX2,analyzed,True,11.952,322.25,False,75.23864976152134,322.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5810000000-tx2-20260911T035509.493789Z/run.json
5811000000,TX1,analyzed,True,23.904,321.5,False,44.754382224568694,321.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5811000000-tx1-20260911T035518.788117Z/run.json
5811000000,TX2,analyzed,True,11.952,320.75,False,75.76005359420495,321.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5811000000-tx2-20260911T035528.003733Z/run.json
