block,date,method,frequency_mhz,configuration,dwell_us,round,control,passed,phase_rms_deg,max_gain_error_db,observable_ports,source,source_run,epoch
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,1000,1,True,True,,0.3251134763375728,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-A-1000us-control-20260911T032020.993161Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,100,1,False,True,,0.3115658652547033,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-100us-20260911T032035.259703Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,50,1,False,False,,15.506203371101934,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-50us-20260911T032051.280707Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,1000,1,False,True,,0.29076722099497904,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-1000us-20260911T032106.542437Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,200,1,True,False,,23.451726340205354,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-A-200us-control-20260911T032121.981310Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,200,1,False,False,,23.166266571347762,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-200us-20260911T032130.958306Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,25,1,False,False,,21.73891480198511,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r1-D-25us-20260911T032146.751898Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,50,2,False,False,,26.285248000339287,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-50us-20260911T032202.770002Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,1000,2,False,True,,0.30587917373085144,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-1000us-20260911T032218.122131Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,25,2,False,False,,4.090010335361142,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-25us-20260911T032233.814651Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,100,2,False,False,,16.407603812045274,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-100us-20260911T032249.366925Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,200,2,False,False,,21.16421122061513,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-D-200us-20260911T032305.353958Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,200,2,True,False,,17.86375331378713,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-A-200us-control-20260911T032315.664520Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,1000,2,True,True,,0.21958473529618,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r2-A-1000us-control-20260911T032330.309574Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,200,3,True,False,,23.603297160824418,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-A-200us-control-20260911T032344.887969Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,200,3,False,False,,21.158965992017777,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-200us-20260911T032353.880095Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,1000,3,False,True,,0.4520861915489868,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-1000us-20260911T032409.212470Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,50,3,False,False,,1.7473415951622724,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-50us-20260911T032424.095676Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,A,1000,3,True,True,,0.5107365776225368,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-A-1000us-control-20260911T032439.468686Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,25,3,False,False,,6.216702312385278,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-25us-20260911T032454.125436Z/run.json,after
block-20260911T031816349144Z,,fixed_any_budget,5811.0,D,100,3,False,True,,0.6083866026928095,,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T031816349144Z-r3-D-100us-20260911T032511.841264Z/run.json,after
